ID,Purpose,Test steps
480,Life expectancy of communication equipment - Cat1,Verify that communication equipment meets the life expectancy requirement of >=15 years from the date of delivery to GE.
486,Life expectancy of communication equipment - Cat2,Verify that communication equipment meets the life expectancy requirement of >=15 years from the date of delivery to GE.
616,Installation of new metering device via integration,Information regarding structure data for new set-up is sent from the integration interface Mint to Collection Manager. Verify that information entered on the user point in Collection Manager corresponds to what is specified in the Work Order. An acknowledgment is sent to Generis that the meter is set up in Collection Manager. Check that the user point is displayed under the correct coordinates in the map view in Vision. Check that the meter has the correct profile and that Energy values. PQ values and GSM diagnostics are pushed from the meter at the correct interval.
618,Dismantling of metering unit via integration,Information regarding the structure data for the removal of a metering unit is sent from the integration interface Mint to Collection Manager. Verify that the metering unit is removed in Collection Manager and does not have a connection to the user point.
619,Update of measurement point in CM,Information regarding the structure data for updating a metering unit is sent from the integration interface Mint to Collection Manager. Verify that the information to be updated via Mint has also been changed at the current user point.
620,New Metering Unit is set up in CM and taken down in ACM - Take down fails in ACM,Initiate a new set-up of a metering unit in CM and ensure that the metering unit is still in ACM when the new set-up is carried out in CM. A message is sent from CM to Generis stating that the metering unit in ACM is not taken down.
621,New Metering Unit is set up in CM and taken down in AiMiR - Take down fails in AiMiR,Initiate a new set-up of a metering unit in CM and ensure that the metering unit remains in AiMiR when the new set-up is carried out in CM. Mail is sent to the AiMir box.
622,New Metering Unit is set up in CM and taken down in ACM - Set-up fails in CM,Initiate a new set-up of a metering unit in CM and make sure that the metering unit is already connected to another facility in CM. Message is sent from CM to Generis stating that the metering unit is not created in CM.
623,New Metering Unit is set up in CM and taken down in AiMiR - Set-up fails in CM,Initiate a new set-up of a metering unit in CM and ensure that the metering unit is still in AiMir when the new set-up is carried out in CM. A message is sent from CM to Generis stating that the metering unit has not been created in CM.
624,Existing Metering Unit is changed in CM - Meter change fails in CM,Initiate a meter change of an existing metering unit in CM to a New Metering Unit. Enter incorrect serial number for the existing meter in the Work Order. Message is sent from CM to Generis stating that the metering unit is not created in CM. Verify the status of the work order in Generis.
625,New metering unit set up in CM - Set up fails in CM,Initiate new installation of a metering unit in CM. Enter a serial number for the metering unit already connected to an installation in the work order. Message is sent from CM to Generis stating that the metering unit is not created in CM. Verify the status of the work order in Generis.
626,Metering unit is taken down in CM - Take-down fails in CM,Initiate a removal of a metering unit in CM where mandatory information in the work order is not complete. Message is sent from CM to Generis stating that the metering unit is not removed in CM. Verify the status of the work order in Generis.
642,Hardware for the user interface,"HES shall be designed to be used with different types of computers, tablets and smart phones, with different architectures and operating systems."
