ID,Purpose,Test steps
T-4,"Purpose
This basic testcase is designed to verify that new bookmarks are properly
  created. *This testcase will change/evolve as the UI for this feature becomes
  finalized.*","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select File|New Bookmark. Type in any name and location (URL) Click Enter.

Expected Results
A dialog box should appear prompting you for the Name and Location (URL)
    of the new bookmark. The new bookmark should immediately appear on the toplevel bookmarks
    menu, the bookmarks popup on the personal toolbar, the bookmarks sidepanel,
    and the manage bookmarks window."
T-6,"Purpose
This basic testcase is designed to verify that bookmarks are added and
  deleted from the personal toolbar properly.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open the Manage Bookmarks Window. Edit|Cut or Edit|Copy any bookmark. Select the 'Personal Toolbar Folder'. Double-click it or single-click
    the triangle to open the folder. Select Edit|Paste. Go to a browser window and click once on the new link in the personal
    toolbar.

Expected Results
The bookmark you added should appear immediately on the personal
    toolbar in a browser window and be activated by a single click. It should also be present as a subitem under ""Personal Toolbar Folder""
    in the toplevel Bookmarks menu, in the bookmarks popup within the personal
    toolbar itself, and in the bookmarks sidepanel."
T-9,"Purpose
This basic testcase is designed to verify that all the bookmarks within
  the default bookmarks file that is packaged with the browser are valid
  links.","Initial Conditions
You must have the default bookmarks file installed. Here is the Netscape bookmarks file , here is the Mozilla bookmarks file .

Steps/Description
Using the Bookmarks menu or the Manage Bookmarks window, select and surf
  each and every bookmark in turn.

Expected Results
Each bookmark should load completely in the browser window. There should
  be no ""dead"" links."
T-13,"Purpose
This basic testcase is designed to verify that separators are properly
  added and deleted.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|New Separator. Select the separator. Select Edit|Delete, click ""OK"".

Expected Results
After step (3) separator should immediately appear below the selected
    item in the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window. After step (4) the separator should immediately disappear (be deleted)
    from the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window."
T-18,"Purpose
This basic testcase is designed to verify that the column sorting feature
  works properly.","Initial Conditions
Install this bookmarks file.( abcdbookmarks.html ) You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Click on the ""Name"" column once. Click on the ""Name"" column a second time. Click on the ""Name"" column a third time. Click on the ""URL"" column once, and a second time. Click on the ""Custom Keyword"" column once, and a second time. Click on the ""Description"" column once, and a second time. Click on the ""Last Visit"" column once, and a second time. Click on the ""Added On"" column once, and a second time. Click on the ""Last Modified"" column once, and a second time.

Expected ResultsBy step
The bookmarks should sort into alphabetical order. (a-b-c-d-e) The bookmarks should sort into reverse-alphabetical order.
    (e-d-c-b-a) The bookmarks should sort into ""natural"" order (the way they were
    originally sorted). (a-d-e-b-c) The bookmarks should sort into order by URL and then the reverse of
    that order. (d-a-b-c-e) The bookmarks should sort into order by Custom Keyword and then the
    reverse of that order. (c-d-a-b-e) The bookmarks should sort into order by Description and then the
    reverse of that order. (b-c-d-a-e) The bookmarks should sort into order by Last Visited time and then the
    reverse of that order. The bookmarks should sort into order by Added On date and then the
    reverse of that order. The bookmarks should sort into order by Last Modified date and then the
    reverse of that order. Separators should separate the sort as well, ie step one should result
    in a-b-c-d-e|aa-bb-cc-dd-ee, not a-aa-b-bb-c-cc-d-dd-e|."
T-34,"Purpose
Determine whether non-copyable page content such as UI widgets are
  correctly omitted from the Clipboard content.","Initial Conditions
None.

Steps/Description
View the attached test page Select all of its contents View the System Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The System Clipboard content should not contain any of the page's UI
  widgets (e.g. buttons, check boxes, etc.). However, all text labels should be
  properly copied to the Clipboard."
T-35,"Purpose
Determine whether extremely large text blocks can be copied from web
  pages.","Initial Conditions
None.

Steps/Description
For each of the below-linked text pages:
View the page. Select all of the text. From the Edit menu, select Copy. View the System Clipboard (or copy it into a copy/paste enabled text
    editor, such as BBEdit or WordPad)

Expected Results
The text should be successfully copied, and displayed in its entirety in
  the System Clipboard (or within the attempted application)."
T-40,"Purpose
Determine whether HTML entities are
  properly copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked web page. Copy its content. Paste it into a text editor, such as WordPad (Windows) or BBEdit
    (Mac).

Expected Results
After step #3, the character entities should continue to display correctly
  when pasted out of the browser."
T-42,"Purpose
Confirm that dragging a link from the browser window onto the desktop
  creates a shortcut, linking to the correct URL.","Steps/Description
Open the testfile.html test
    file Drag the Drag Me link onto the desktop Open the shortcut created in the last step Drag the Space Shuttle link onto the desktop Open the shortcut created in the last step

Expected Results
2. A link to the dragme.html file should be
  created
3. The dragme.html file should open the
  browser window
4. A link to the large space shuttle image should be created
5. The large space shuttle image should open in the browser window"
T-44,"Purpose
To verify that dragging an image onto the desktop saves the image.","Steps/Description
Open the testfile.html test
    file Drag the Space Shuttle image onto the desktop

Expected Results
2. The image should be saved onto the desktop.
On Mac OS, the image should also have a file type of JPEG; check using a
  tool like Resorcerer or ResEdit.)"
