ID,Purpose,Test steps
T-32,"Purpose
Determine whether text copied from a formatted web page (such as within a
  table) has a ""non-annoying"" layout.","Initial Conditions
Launch a text editing program (e.g. SimpleText on Mac OS or WordPad on
  Windows)

Steps/Description
View the attached link Select the entire content of the left-hand column (beginning with ""The
    Mozilla Organization"") and select ""Copy"" from the Edit menu. View the contents of the Clipboard. Select the entire content of the right-hand column (beginning with
    ""Status Update""), and select ""Copy"" from the Edit menu. View the contents of the Clipboard. Select both columns together --- and the Copyright statement at the
    bottom of the page --- and select ""Copy"" from the Edit menu. View the contents of the Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
In all three scenarios, the text should be copied and displayed in the
  clipboard with ""non-annoying"" formatting:
line breaks (<BR>) should be honored table indentation should not affect the leftward position of the
    text The leftmost column should be presented first in the clipboard,
    followed by the rightmost column and copyright statement.
(Otherwise, please use your best judgment; Internet Explorer 4.x+ is a
  good reference for a non-annoying implementation.)"
T-35,"Purpose
Determine whether extremely large text blocks can be copied from web
  pages.","Initial Conditions
None.

Steps/Description
For each of the below-linked text pages:
View the page. Select all of the text. From the Edit menu, select Copy. View the System Clipboard (or copy it into a copy/paste enabled text
    editor, such as BBEdit or WordPad)

Expected Results
The text should be successfully copied, and displayed in its entirety in
  the System Clipboard (or within the attempted application)."
T-36,"Purpose
Determine whether extremely large images can be copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked 4.7 MB JPEG image. Copy the image to the system Clipboard. View the system Clipboard, or page the Clipboard contents to an
    application that supports image display.

Expected Results
The JPEG file should be properly displayed on the system Clipboard."
T-43,"Purpose
To verify that dragging an image across browser windows opens the image in
  the target window.","Steps/Description
Open the testfile.html test file Open a new browser window Drag the Space Shuttle image from the first browser window to the
    target window.

Expected Results
3. The target browser window should open the the space shuttle image"
T-51,"Purpose
Confirm that supported image files dragged to the browser window are
  properly displayed","Steps/Description
Download each of the image files each below to your computer From your desktop or file manager, drag each downloaded file to the
    browser window

Expected Results
2. Each image should be displayed in the browser window."
T-58,"Purpose
Determine whether the application and OS properly handle items dragged
  from the Bookmark Manager","Steps/Description
Replace your browser's bookmarks file with the bookmarks.html file.
Drag the Sample/FTP:URLs folder to your desktop Drag the FTP: Netscape bookmark to your desktop. Open the Personal Toolbar Folder, as well as its enclosed Channels
    folder Perform a drag-select beginning with Personal Toolbar Folder ,
    and ending with Computing and Internet Drag these files to your desktop Drag the @vantage bookmark onto invalid or inappropriate OS interface
    objects, e.g. Network Neighborhood (win32), or a Desktop Printer (Mac
    OS). Drag the Business and Finance folder to the Trash (or on
    Windows, to the Recycle Bin)

Expected Results
1. The Sample/FTP:URLs folder should appear on your desktop
  (containing the bookmarks). The file name should be converted to properly
  handle the lack of slashes within file names on Windows, and colons on Mac
  OS.
2. The FTP: Netscape bookmark should appear on your desktop (on Mac
  OS, also with a file name converted to properly handle the lack of colons
  within file names.)
5. All dragged files should appear on the desktop, with the same hierarchy
  that existed within the Bookmarks window.
6. All inappropriate icons should reject the drag.
7. The Business and Finance folder should no longer exist within
  Bookmark Manager, and be deleted."
T-62,"Purpose
Verify that you can drag a bookmark from the Bookmarks menu to the
  Personal Toolbar.","Steps/Description
From the Tasks drop down menu, select Tools-> JavaScript
    Console Click Clear and close the console From the Bookmarks drop down menu select manage bookmarks Drag a bookmark from the manage bookmarks window to the personal
    toolbar Verify that a bookmark icon appears on your toolbar and when clicked,
    it takes you to the appropriate website From the Tasks drop down menu, select Tools-> JavaScript
    Console Verify that there are no new errors in the console

Expected Results
To be written"
T-74,"Purpose
Verify that when you encounter a Web site that could be prefilled,
  that you are given the pre-fill dialog and when you click cancel, the
  information is not filled into the form.","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example time.com Click subscribe to Time Enter the Name, Address and e-mail information From the Edit menu, choose Save Form Info Close the application, start it up and return to this same
    page From the Edit menu, select Fill in Form Click cancel

Expected Results
2. You should be taken to a page where you can enter address
  information
3. Your data should be saved to Form Manager
6. A dialog box should appear with your previously filled out
  information listed
7. The form should not be filled"
T-99,"Purpose
This basic testcase is designed to verify that the up arrow and down arrow Keys function 
  properly in help","Initial Conditions
Netscape should be started up

Steps/Description
Select the toplevel Help menu. Select Technical Support Push the down arrow key on your keyboard Push the up arrow key on your keyboard Click a few random links in help and try using these keys
    again

Expected Results
2. You should be taken to http://help.netscape.com/
4. This should move you down the page until the end
5. This should move you up the page until you reach the top
6. Up arrow and down arrow keys 
  should consistantly move you up and down pages"
T-108,"Purpose
This basic testcase is designed to verify that Creating web pages help
  content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select Help Contents Click Creating web pages from the left panel Select all contents on right, copy and paste into your favorite
    word processor and run spell check Click the printer icon

Expected Results
3. Creating web pages helpcontent should come up with main topics on
  the left and detailed information on the right
4. There should be no spelling errors (Besides obvious computer terms
  and websites)
5. Creating web pages content should print"
