ID,Purpose,Test steps
T-33,"Purpose
Determine whether native and non-native images are correctly copied.","Initial Conditions
None.

Steps/Description
For each of the below images:
Follow the link Copy the image to the Clipboard View the system Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The image should appear in the clipboard, identically to how it appeared
  within the browser window."
T-34,"Purpose
Determine whether non-copyable page content such as UI widgets are
  correctly omitted from the Clipboard content.","Initial Conditions
None.

Steps/Description
View the attached test page Select all of its contents View the System Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The System Clipboard content should not contain any of the page's UI
  widgets (e.g. buttons, check boxes, etc.). However, all text labels should be
  properly copied to the Clipboard."
T-36,"Purpose
Determine whether extremely large images can be copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked 4.7 MB JPEG image. Copy the image to the system Clipboard. View the system Clipboard, or page the Clipboard contents to an
    application that supports image display.

Expected Results
The JPEG file should be properly displayed on the system Clipboard."
T-37,"Purpose
Determine whether complicated rich text (such as massively nested tables)
  can be copied.","Initial Conditions
None.

Steps/Description
For each of the following links:
Select and copy the page content View the system Clipboard
(examples from NGLayout Stress
  tests )

Expected Results
The page content should be properly copied to the Clipboard. (""Proper"" is subjective; compare to IE 4.x or 5.x as a baseline and use your
  best judgement.)"
T-43,"Purpose
To verify that dragging an image across browser windows opens the image in
  the target window.","Steps/Description
Open the testfile.html test file Open a new browser window Drag the Space Shuttle image from the first browser window to the
    target window.

Expected Results
3. The target browser window should open the the space shuttle image"
T-62,"Purpose
Verify that you can drag a bookmark from the Bookmarks menu to the
  Personal Toolbar.","Steps/Description
From the Tasks drop down menu, select Tools-> JavaScript
    Console Click Clear and close the console From the Bookmarks drop down menu select manage bookmarks Drag a bookmark from the manage bookmarks window to the personal
    toolbar Verify that a bookmark icon appears on your toolbar and when clicked,
    it takes you to the appropriate website From the Tasks drop down menu, select Tools-> JavaScript
    Console Verify that there are no new errors in the console

Expected Results
To be written"
T-73,"Purpose
Verify that when you encounter a Web site that could be prefilled,
  that you are given the pre-fill dialog and when you click Ok, the
  information is filled into the form.","Initial Conditions
You should have no form data saved

Steps/Description
1. Go to a site that needs information, for example time.com 2. Click subscribe to Time 3. Enter the Name, Address and e-mail information 4. From the Edit menu, choose Save Form Info 5. Close the application, start it up and return to this same
    page 6. From the Edit menu, select Fill in Form 7. Click Ok

Expected Results
2. You should be taken to a page where you can enter address
  information
3. Your data should be saved to Form Manager
6. A dialog box should appear with your previously filled out
  information listed
7. The form should be filled with the correct information"
T-78,"Purpose
Verify that if you delete data in the Form Manager, that this data is
  not shown as an option when prefilling a form.","Initial Conditions
You should have no form data saved.

Steps/Description
Go to a site that needs information, for example tripod.com and
    then click signup Fill in all the fields on the form From the Edit menu, select Save Form Info From the Tools menu, open the Form Manager sub-menu, then choose
    Edit Form Info Delete several of the values in the Form Manager (for instance
    Last: in Name and email in address) Click Ok Close the application, start it up and return to this same
    page From the Edit menu, select Fill in Form

Expected Results
3. A dialog should appear saying data has been captured and the data
  from this form should be saved to the form manager
4. Form manager should appear and your saved data should be listed
8. Your previously deleted information should not be filled in"
T-88,"Purpose
Verify that there is Troubleshooting Help about the problem ""if you
  can't sign on""","Initial Conditions
Mozilla should be started up

Steps/Description
From the Help drop down menu, select Help and Support Center Open your sidebar if it is not already open (click on the widget to
    the left hand side of your browser) Click on the Index tab Doubleclick on the T in the index Click the If You Can't sign on link

Expected Results
1. The Help and Support Center window should open
3. An alphabetic list should display on the left hand side of the
  window
4. The T should expand and you should see Troubleshooting listed
5. You should be taken to Help information regarding sign on
  issues"
T-107,"Purpose
This basic testcase is designed to verify that Understanding privacy
  content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select Help Contents Click Understanding Privacy from the left panel Select all contents on right, copy and paste into your favorite
    word processor and run spell check Click the printer icon

Expected Results
3. Understanding privacy content should come up with main topics on
  the left and detailed information on the right
4. There should be no spelling errors (Besides obvious computer terms
  and websites)
5. Understanding Privacy content should print"
T-109,"Purpose
This basic testcase is designed to verify that What's new in Netscape
  6 help content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select What's new in Netscape 6 Click ""My sidebar is yours"" Close the window created in 3 and click on ""Search from anywhere,
    anytime"" Close the window created in 4 and click on ""Convenient
    Services"" Close the window created in 5 and click on Start using
    Netscape

Expected Results
2. Verify that a screen describing new features in Netscape 6 comes
  up
3. Verify that a window describing ""My sidebar"" appears in a new
  window
4. Verify that ""Fast and Convenient Search from the Location Bar"" page
  comes up
5. Verify that ""A host of Services"" window comes up
6. Verify that you are taken to http://home.netscape.com/?cp=wn6"
T-114,"Purpose
This basic testcase is designed to verify that the New to the net help
  content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select ""What's new in Netscape 6"" Click ""My sidebar is yours"" Close the window created in 3 and click on ""Search from anywhere,
    anytime"" Close the window created in 4 and click on ""Convenient
    Services"" Close the window created in 5 and click on Start using
    Netscape

Expected Results
2. Verify that a screen describing new features in Netscape 6 comes
  up
3. Verify that a window describing ""My sidebar"" appears in a new
  window
4. Verify that ""Fast and Convenient Search from the Location Bar"" page
  comes up
5. Verify that ""A host of Services"" window comes up
6. Verify that you are taken to http://home.netscape.com/?cp=wn6"
T-128,"Purpose
This testcase is designed to verify that history items appear grouped in
  the new ""by day"" format or the ""old skool"" flat format in the global history
  window.","Initial Conditions
You must have used the installation of the browser you plan to
    test. If you have not, browse around some, then come back. Or run the gomenu-list test first.

Steps/Description
Select Go|History. In the Global History window, select View|Group By|Day. In the Global History window, select View|Group By|Site. In the Global History window, select View|Group By|None.

Expected Results
After Step(2), history entries should appear grouped into folders
    labeled ""Today"", ""Yesterday"", ""2 days ago"", ... ,""6 days ago"", and ""Older
    than 6 days"". After Step(3), the history items should appear grouped by domain name
    (no folders). After Sep (4), the history items should appear -???"
T-159,"Purpose
To confirm that that GIF 89a images are properly
  displayed across different bit depths.","Initial Conditions
None.

Steps/Description
Launch Netscape 6 View the test page (linked below)

Expected Results
A mozilla.org banner, displayed at a descending bit depth, starting
    at 8-bit, and ceasing at 3-bit, followed by a grayscale image. The
    ""mozilla.org"" text should be transparent, and inherit the green page
    background. A Hubble space image, displayed at a descending bit depth, starting
    at 8-bit, and ceasing at 3-bit, followed by a grayscale image. A
    different portion of the top half of each image should be transparent,
    and inherit the green page background. 5 rows of a single black pixel."
T-177,"Purpose
Verify that when you have designated not to ever save a username and
  password in password manager, this information can be viewed in the password
  manager through preferences","Initial Conditions
Browser should be started, password manager should be enabled and you
  should have a username and password for a site, such as
  http://www.expedia.com

Steps/Description
Go to a sight that requires a password, such as
    http://www.expedia.com Enter a username and password and click sign in to expedia.com You should be presented with a dialog box asking if you would like to
    save your username and password, click never for this site From the Edit drop down list, select preferences Click the arrow next to advanced Click passwords Click the view stored passwords button Click the Passwords never saved tab Repeat for several different sites

Expected Results
3. This site should be saved in the passwords Never Saved portion of
  password manager
4. The preference panel should be displayed
5. The advanced options should be displayed
6. The password panel should be displayed on the right hand side
7. The password manager box should come up with the passwords saved tab in
  front
8. You should see www.expedia.com listed"
T-180,"Purpose
Verify that you can remove a site and username from the passwords never
  saved section of password manager","Initial Conditions
Password manager should be enabled, in a different browser create an
  account at a site that requires a username and password such as
  http://www.ivillage.com

Steps/Description
Go to a site that you have not been to before in Netscape 6, such as
    http://www.ivillage.com Enter your username and password When a dialog appears asking if you would like to save this
    information, click never for this site From the edit drop down menus, select preference Click on the arrow next to advanced Click on passwords Click View stored passwords Click on the passwords never saved tab Highlight this sight and username in the list and click remove Click cancel Click View saved passwords Click the passwords never saved tab Highlight this sight and username in the list and click remove Click ok Click View stored passwords Click Passwords never saved tab

Expected Results
3. Your username and password should be saved to the passwords never saved
  portion of password manager
4. Preference pane should open
5. Advanced options should appear
6. Password manager options should appear on right pane
7. A list of saved passwords should appear with your saved sight and
  username appearing in the list
8. The site and username for this site should be listed under the
  passwords never saved tab
9. This site's information should no longer appear in the list
10. Window should close
12. This site and username should again appear on the list
13. This site and username should no longer appear on the list of never
  saved passwords
14. This site should be removed from the list
16. This site and username should not appear on the passwords never saved
  list."
T-225,"Purpose
This basic testcase is designed to verify that a user can change the
  search engine used to conduct searches.","Initial Conditions
Open a new browser window. All prefs should be set to their defaults (new profile).

Steps/Description
Run the single-search test first. Click the ""Bookmark this Search"" button below the search results.

Expected Results
A new bookmark folder titled ""Search:(your query string here)"". Should
    appear in the 4 Standard locations . The ""Bookmark this Search"" button should not have become active until
    search results were generated."
T-256,"Purpose
Determine that changes reflect immediately from bookmarks manager","Initial Conditions
None.

Steps/Description
Launch the browser Add the Bookmarks panel to the Sidebar using the ""Customize Sidebar""
    option Open the Bookmarks panel in the Sidebar Visit any url, say, www.yahoo.com Bookmark that link using ""Bookmarks | Add Current Page""

Expected Results
As soon as you bookmark the page in step 5, the change should get
  reflected in the Bookmarks panel in the Sidebar too and you should see
  the added bookmark in the panel"
T-266,"Purpose
Test opening a nonexistent (bogus) web location (URL).","Initial Conditions
The Open Web Location dialog should already be opened in the
  browser.

Steps/Description
In the textfield enter the URL http://www.mozilla.org/lizard-eats-all/blarg.html . Select Current Navigator window from the droplist,
    if it isn't already displayed there. Click the Open button (or hit Enter ).

Expected Results
The dialog should go away. Since this page doesn't exist (well, it shouldn't ;-), the
    page that loads should display the typical 404 error: Not Found : The requested object does not
        exist on this server. The link you followed is either outdated,
        inaccurate, or the server has been instructed not to let you have
        it."
T-302,"Purpose
Visually inspect menu bar, floating component bars, and all the tool
  bars.","Description
From the view menu bar, select ""Apply Theme"" menu item. Check to see if Classic and Modern themes appear.

Expected Results
The following menu bar should appear:"
T-309,"Purpose
This is just a place holder testcase.","Initial Conditions
Go back to the testcase matrix.

Steps/Description
If you're here, you shouldn't be. It means the testcase you clicked on
  consists solely of performing the action in the description field of the
  testcase matrix.

Expected Results"
T-318,"Purpose
This is just a place holder testcase.","Initial Conditions
Go back to the testcase matrix.

Steps/Description
If you're here, you shouldn't be. It means the testcase you clicked on
  consists solely of performing the action in the description field of the
  testcase matrix.

Expected Results"
