ID,Purpose,Test steps
T-3,"Purpose
This basic testcase is designed to verify that bookmarks can be added and
  file to a specific location in one step.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open this link in a
    new window. With the new window in front select from the toplevel menu
    Bookmarks|File Bookmark. In the folder tree select a folder and click 'OK'.

Expected Results
After Step(2) a dialog should appear with the Name and Location of the
    current page pre-filled. After Step(3) the bookmark should immediately appear in the toplevel
    bookmarks menu, the bookmarks popup on the personal toolbar, the bookmarks
    sidepanel, and the manage bookmarks window at the specified position within
    the hierarchy."
T-4,"Purpose
This basic testcase is designed to verify that new bookmarks are properly
  created. *This testcase will change/evolve as the UI for this feature becomes
  finalized.*","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select File|New Bookmark. Type in any name and location (URL) Click Enter.

Expected Results
A dialog box should appear prompting you for the Name and Location (URL)
    of the new bookmark. The new bookmark should immediately appear on the toplevel bookmarks
    menu, the bookmarks popup on the personal toolbar, the bookmarks sidepanel,
    and the manage bookmarks window."
T-5,"Purpose
This basic testcase is designed to verify that a bookmark is properly
  deleted and is no longer displayed at the appropriate places.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel 'Bookmarks' menu then select the 'Manage Bookmarks'
  menuitem.
Select (highlight) a bookmark, press the delete key, OR Select (highlight) a bookmark, Select Edit|Delete. Click OK in the
    dialog that appears.

Expected Results
The title of and link to the bookmark should now be removed from:
the toplevel 'Bookmarks' menu the 'Bookmarks' popup menu on the personal toolbar the 'Bookmarks' panel in MySidebar in the Manage Bookmarks view (select Bookmarks| Manage Bookmarks)"
T-10,"Purpose
This basic testcase is designed to verify that the edit properties feature
  works as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Change the Name OR the Location. Edit the Description field. Click ""OK"" Surf the link. Select a folder. Select File|Bookmark Properties. Change the Name. Change the description. Click ""OK"".

Expected Results
For step(2) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations.If the name changed
    clicking the new bookmark name should go to the same url. If the url
    changed, clicking the same name should go to the new url. For step(3) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations."
T-12,"Purpose
This basic testcase is designed to verify that the show/hide behavior for
  folders is correct.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Double-click a closed folder. Click a closed(points right) disclosure triangle. Double-click an open folder. Click an open(points down) disclosure triangle.

Expected Results
Steps (1) and (2), the folder's contents should be exposed, the folder
    icon should change to an open folder icon, the disclosure triangle should
    point down. Steps (3) and (4), the folder's contents should be concealed, the open
    folder icon should change to a closed folder icon, the disclosure triangle
    should point right."
T-36,"Purpose
Determine whether extremely large images can be copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked 4.7 MB JPEG image. Copy the image to the system Clipboard. View the system Clipboard, or page the Clipboard contents to an
    application that supports image display.

Expected Results
The JPEG file should be properly displayed on the system Clipboard."
T-41,"Purpose
To confirm that dragging a text or image link from one browser window to
  another opens the link in the target window.","Steps/Description
Open the testfile.html test file Open a new browser window Drag the Drag Me link from the first browser window to the new
    window Drag the Space Shuttle image from the first browser window to the new
    window.

Expected Results
3. The dragme.html page should open in the
  new window
4. The large space shuttle image should open in the new window."
T-44,"Purpose
To verify that dragging an image onto the desktop saves the image.","Steps/Description
Open the testfile.html test
    file Drag the Space Shuttle image onto the desktop

Expected Results
2. The image should be saved onto the desktop.
On Mac OS, the image should also have a file type of JPEG; check using a
  tool like Resorcerer or ResEdit.)"
T-47,"Purpose
To confirm that text, links, and images dragged to a non-modal dialog are
  handled properly","Steps/Description
Open the testfile.html test
    file Open a non-modal dialog (e.g. Edit | Find in This Page...) Make a text selection and drag it onto a text widget in the
    dialog. Drag a link onto a text wedget in the dialog Drag the selected text a blank area or a non-text wedget in the
    dialog Drag a link to a blank area or a non-text wedget in the dialog Drag the space shuttle image to the dialog

Expected Results
3. The selection text should be copied to the text widget
4. The link URL should be copied to the text widget
5-7 The drag attempt should be rejected"
T-49,"Purpose
Confirm that dragging all types of Internet shortcut to the browser window
  opens the URL","Steps/Description
Windows
Download and decompress the bookmarks.zip archive file Drag each shortcut file (from the archives) to the browser window
Mac OS
Download and decompress the bookmarks.sit archive file Drag each shortcut file (from the archives) to the browser window
Linux
Create a Web shortcut on your desktop environment Drag the shortcut to the browser window

Expected Results
Windows
Dragging Netcenter (Internet Explorer-originated shortcut,
  with off-line availability) should open www.netscape.com
Dragging Shortcut to mozilla.org (Communicator 4.7-originated
  shortcut) should open www.mozilla.org
Mac OS
Dragging www.netscape.com/ (Mac OS Internet Shortcut) should
  open www.netscape.com
Dragging mozilla.org (Navigator bookmark) should open www.mozilla.org
Linux
The browser should load the shortcut URL"
