ID,Purpose,Test steps
T-4,"Purpose
This basic testcase is designed to verify that new bookmarks are properly
  created. *This testcase will change/evolve as the UI for this feature becomes
  finalized.*","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select File|New Bookmark. Type in any name and location (URL) Click Enter.

Expected Results
A dialog box should appear prompting you for the Name and Location (URL)
    of the new bookmark. The new bookmark should immediately appear on the toplevel bookmarks
    menu, the bookmarks popup on the personal toolbar, the bookmarks sidepanel,
    and the manage bookmarks window."
T-9,"Purpose
This basic testcase is designed to verify that all the bookmarks within
  the default bookmarks file that is packaged with the browser are valid
  links.","Initial Conditions
You must have the default bookmarks file installed. Here is the Netscape bookmarks file , here is the Mozilla bookmarks file .

Steps/Description
Using the Bookmarks menu or the Manage Bookmarks window, select and surf
  each and every bookmark in turn.

Expected Results
Each bookmark should load completely in the browser window. There should
  be no ""dead"" links."
T-11,"Purpose
This basic testcase is designed to verify that folders are properly
  deleted.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select any folder. Select from the following choices: Select Edit|Delete. Click OK. Hit the Backspace key. Hit the Delete key Select 2 or many folders, repeat step (3).

Expected Results
In step (3a) a confirmation dialog should appear, allowing you to
    cancel the delete operation. In steps (3b) and (3c), or after clicking ""OK"" in (3a), the folder
    should be immediately deleted. In step (4) you should only be presented with one confirmation dialog,
    clicking ""OK"" should result in all selected folders being deleted. Folders should immediately disappear (be deleted) from the toplevel
    bookmarks menu, the bookmarks popup on the personal toolbar, the bookmarks
    sidepanel, and the manage bookmarks window."
T-13,"Purpose
This basic testcase is designed to verify that separators are properly
  added and deleted.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|New Separator. Select the separator. Select Edit|Delete, click ""OK"".

Expected Results
After step (3) separator should immediately appear below the selected
    item in the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window. After step (4) the separator should immediately disappear (be deleted)
    from the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window."
T-15,"Purpose
This testcase is designed to verify that the view properties feature works
  as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a folder. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a separator. Select File|Bookmark Properties.

Expected Results
For step(2) the Bookmark Properties dialog should appear. It should
    have fields for name, location(url), custom keyword, and description. There
    should also be a section for setting update and notification options. For step(3) the Bookmark Properties dialog should appear. It should
    have fields for name and description. No other fileds should appear in this
    dialog. For step(4) no dialog should appear."
T-16,"Purpose
This basic testcase is designed to verify that bookmarks can be renamed
  ""inline"" i.e. without having to use the bookmarks properties dialog.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Click a bookmark by single clicking on the name of the bookmark. Type a new name. Press enter. Select Edit|Bookmark Properties, look at the name field.

Expected Results
In step(2) the bookmark name should hilite and become editable. In step(3) and step(4) the new name you typed should replace the old
    name."
T-20,"Purpose
This basic testcase is designed to verify that you can pick which columns
  you would like to show/hide.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Click the icon on the far right of the column headers. Uncheck two of the items (columns). Recheck an item. Quit and restart the application.

Expected Results
Step(2) a popup menu should appear listing all of the column headers as
    menuitems. Step(3), they should all be checked by default and unchecking should
    cause that column to disappear from the manage bookmarks window. Step(4), the columns should reappear upon rechecking its name on the
    list. Step(5) the columns should appear just as the did after step(4)."
T-34,"Purpose
Determine whether non-copyable page content such as UI widgets are
  correctly omitted from the Clipboard content.","Initial Conditions
None.

Steps/Description
View the attached test page Select all of its contents View the System Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The System Clipboard content should not contain any of the page's UI
  widgets (e.g. buttons, check boxes, etc.). However, all text labels should be
  properly copied to the Clipboard."
T-37,"Purpose
Determine whether complicated rich text (such as massively nested tables)
  can be copied.","Initial Conditions
None.

Steps/Description
For each of the following links:
Select and copy the page content View the system Clipboard
(examples from NGLayout Stress
  tests )

Expected Results
The page content should be properly copied to the Clipboard. (""Proper"" is subjective; compare to IE 4.x or 5.x as a baseline and use your
  best judgement.)"
T-39,"Purpose
Determine whether text output from a JavaScript applet is properly
  selected in conjunction with other page content.","Initial Conditions
None.

Steps/Description
View the attached test case. Drag-select from ""Browser Javascript Test"" to the bottom of the
    document. From the Edit menu, select ""Copy"". View the resulting clipboard. (e.g. ""Show Clipboard"" from Finder on
    Mac, or paste into a text editor on Win32/Linux.)

Expected Results
After step #3, the entire content of the page should be copied.
After step #4, the text should be copied reasonably. (use your best
  discretion, or compare to output of IE 5.)"
T-40,"Purpose
Determine whether HTML entities are
  properly copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked web page. Copy its content. Paste it into a text editor, such as WordPad (Windows) or BBEdit
    (Mac).

Expected Results
After step #3, the character entities should continue to display correctly
  when pasted out of the browser."
T-41,"Purpose
To confirm that dragging a text or image link from one browser window to
  another opens the link in the target window.","Steps/Description
Open the testfile.html test file Open a new browser window Drag the Drag Me link from the first browser window to the new
    window Drag the Space Shuttle image from the first browser window to the new
    window.

Expected Results
3. The dragme.html page should open in the
  new window
4. The large space shuttle image should open in the new window."
T-49,"Purpose
Confirm that dragging all types of Internet shortcut to the browser window
  opens the URL","Steps/Description
Windows
Download and decompress the bookmarks.zip archive file Drag each shortcut file (from the archives) to the browser window
Mac OS
Download and decompress the bookmarks.sit archive file Drag each shortcut file (from the archives) to the browser window
Linux
Create a Web shortcut on your desktop environment Drag the shortcut to the browser window

Expected Results
Windows
Dragging Netcenter (Internet Explorer-originated shortcut,
  with off-line availability) should open www.netscape.com
Dragging Shortcut to mozilla.org (Communicator 4.7-originated
  shortcut) should open www.mozilla.org
Mac OS
Dragging www.netscape.com/ (Mac OS Internet Shortcut) should
  open www.netscape.com
Dragging mozilla.org (Navigator bookmark) should open www.mozilla.org
Linux
The browser should load the shortcut URL"
T-50,"Purpose
Confirm that dragging a text file to the browser window displays the
  document contents","Steps/Description
Drag a text file from your desktop to the browser window

Expected Results
The document content should be displayed in the browser window as if the
  file were opened from File|Open."
T-51,"Purpose
Confirm that supported image files dragged to the browser window are
  properly displayed","Steps/Description
Download each of the image files each below to your computer From your desktop or file manager, drag each downloaded file to the
    browser window

Expected Results
2. Each image should be displayed in the browser window."
T-52,"Purpose
Confirm that files for installed helper applications are properly
  processed when dragged from the desktop","Initial Conditions
Macromedia Flash helper application is installed for the application

Steps/Description
Download the firstrun.swf test file to your
    computer From your desktop or file manager, drag the downloaded file to the
    browser window

Expected Results
2. The RealPlayer 7 intro animation should display within the browser
  window."
