ID,Purpose,Test steps
T-1,"Purpose
This basic testcase is designed to verify that a bookmarks file is being
  detected and is being displayed at the appropriate places.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel ""Bookmarks"" menu. Select any bookmark on the
    list. Click ""Bookmarks"" on the Bookmarks/personal toolbar. Open the sidebar; click on the ""Bookmarks"" panel. From the toplevel ""Bookmarks"" menu select ""Manage Bookmarks"".

Expected Results
Bookmarks and folders(including the Personal Toolbar Folder) should
    appear as menu items. Menuitems that are folders should have a solid
    triangle indicating a submenu is present. Bookmarks and folders(including the Personal Toolbar Folder) should
    appear as menu items. Menuitems that are folders should have a solid
    triangle indicating a submenu is present. Bookmarks should appear with the green ribbon icon. Folders should have
    a folder icon. The Personal Toolbar Folder should have a combination
    icon. The Manage Bookmarks window should appear and be populated with
    bookmarks and folders."
T-2,"Purpose
This basic testcase is designed to verify that a bookmark is properly
  added and is displayed at the appropriate places.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel 'Bookmarks' menu then select the first menuitem
    'Add Bookmark'.

Expected Results
The title of the page you selected should appear as a bookmark in:
the toplevel 'Bookmarks' menu the 'Bookmarks' popup menu on the personal toolbar the 'Bookmarks' panel in MySidebar in the Manage Bookmarks view (select Bookmarks| Manage Bookmarks)"
T-5,"Purpose
This basic testcase is designed to verify that a bookmark is properly
  deleted and is no longer displayed at the appropriate places.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel 'Bookmarks' menu then select the 'Manage Bookmarks'
  menuitem.
Select (highlight) a bookmark, press the delete key, OR Select (highlight) a bookmark, Select Edit|Delete. Click OK in the
    dialog that appears.

Expected Results
The title of and link to the bookmark should now be removed from:
the toplevel 'Bookmarks' menu the 'Bookmarks' popup menu on the personal toolbar the 'Bookmarks' panel in MySidebar in the Manage Bookmarks view (select Bookmarks| Manage Bookmarks)"
T-10,"Purpose
This basic testcase is designed to verify that the edit properties feature
  works as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Change the Name OR the Location. Edit the Description field. Click ""OK"" Surf the link. Select a folder. Select File|Bookmark Properties. Change the Name. Change the description. Click ""OK"".

Expected Results
For step(2) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations.If the name changed
    clicking the new bookmark name should go to the same url. If the url
    changed, clicking the same name should go to the new url. For step(3) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations."
T-13,"Purpose
This basic testcase is designed to verify that separators are properly
  added and deleted.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|New Separator. Select the separator. Select Edit|Delete, click ""OK"".

Expected Results
After step (3) separator should immediately appear below the selected
    item in the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window. After step (4) the separator should immediately disappear (be deleted)
    from the toplevel bookmarks menu, the bookmarks popup on the personal
    toolbar, the bookmarks sidepanel, and the manage bookmarks window."
T-15,"Purpose
This testcase is designed to verify that the view properties feature works
  as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a folder. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a separator. Select File|Bookmark Properties.

Expected Results
For step(2) the Bookmark Properties dialog should appear. It should
    have fields for name, location(url), custom keyword, and description. There
    should also be a section for setting update and notification options. For step(3) the Bookmark Properties dialog should appear. It should
    have fields for name and description. No other fileds should appear in this
    dialog. For step(4) no dialog should appear."
T-19,"Purpose
This basic testcase is designed to verify that columns are resizable by
  dragging them to an arbitrary size.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Mouseover the separator between the ""Name"" and ""URL"" columns. Click and drag that separator to the left and right. Repeat this with each of the other column separators.

Expected Results
In step(2) the mouse pointer should change to a double-arrowed
    icon (platform specific or XP?). In step(3) the column sizes on either side of the separator should
    shrink and grow as you drag. The content of the column should move with
    the column header. Column content that is obscured should be replaced by
    the ellipsis(?)."
T-20,"Purpose
This basic testcase is designed to verify that you can pick which columns
  you would like to show/hide.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Click the icon on the far right of the column headers. Uncheck two of the items (columns). Recheck an item. Quit and restart the application.

Expected Results
Step(2) a popup menu should appear listing all of the column headers as
    menuitems. Step(3), they should all be checked by default and unchecking should
    cause that column to disappear from the manage bookmarks window. Step(4), the columns should reappear upon rechecking its name on the
    list. Step(5) the columns should appear just as the did after step(4)."
T-27,"Purpose
This basic testcase is designed to verify that multiple bookmarks can be
  deleted at one time. It also serves to test marquee (multiple) selection in
  the Manage Bookmarks context.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel ""Bookmarks"" menu. Select Bookmarks|Manage
    Bookmarks. Select any bookmark. Shift+click or drag to select more (at least
    3). Select Edit|Delete.

Expected Results
The bookmarks should no longer appear in the Manage Bookmarks window,
    the bookmarks sidebar panel, the top-level ""Bookmarks"" menu and the
    bookmarks popup on the personal toolbar."
T-30,"Purpose
This basic testcase is designed to verify that bookmarks and folders can't
  be dropped onto themselves, an immediate parent container or any child
  container.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel. As part of your bookmarks file you need a folder (lets' call it folder
    ""A"") that contains bookmarks and another folder (let's call this folder
    ""A 1 "" (read Asub1)) that contains bookmarks as well.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select folder A 1 then drag&drop it onto or within
    itself Select folder A 1 then drag&drop it onto or within folder
    A. Select folder A then drag&drop it onto or within folder
    A 1 . Select a bookmark within folder A 1 and drop it onto folder
    A 1 .

Expected Results
Nothing should happen! No bookmark or folder should be moved in any of
    these cases. Ideally, one should see the International symbol for ""No""
    cursor."
T-35,"Purpose
Determine whether extremely large text blocks can be copied from web
  pages.","Initial Conditions
None.

Steps/Description
For each of the below-linked text pages:
View the page. Select all of the text. From the Edit menu, select Copy. View the System Clipboard (or copy it into a copy/paste enabled text
    editor, such as BBEdit or WordPad)

Expected Results
The text should be successfully copied, and displayed in its entirety in
  the System Clipboard (or within the attempted application)."
T-36,"Purpose
Determine whether extremely large images can be copied from web pages.","Initial Conditions
None.

Steps/Description
View the below-linked 4.7 MB JPEG image. Copy the image to the system Clipboard. View the system Clipboard, or page the Clipboard contents to an
    application that supports image display.

Expected Results
The JPEG file should be properly displayed on the system Clipboard."
