ID,Purpose,Test steps
T-6,"Purpose
This basic testcase is designed to verify that bookmarks are added and
  deleted from the personal toolbar properly.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open the Manage Bookmarks Window. Edit|Cut or Edit|Copy any bookmark. Select the 'Personal Toolbar Folder'. Double-click it or single-click
    the triangle to open the folder. Select Edit|Paste. Go to a browser window and click once on the new link in the personal
    toolbar.

Expected Results
The bookmark you added should appear immediately on the personal
    toolbar in a browser window and be activated by a single click. It should also be present as a subitem under ""Personal Toolbar Folder""
    in the toplevel Bookmarks menu, in the bookmarks popup within the personal
    toolbar itself, and in the bookmarks sidepanel."
T-8,"Purpose
This basic testcase is designed to verify that the fundamental bookmark
  function is in place, i.e. clicking on a bookmark takes you to that page.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel ""Bookmarks"" menu. Select any bookmark on the
    list. Click ""Bookmarks"" on the Bookmarks/personal toolbar. Select any
    bookmark on the list. Open the sidebar; click on the ""Bookmarks"" panel. Double-click any
    bookmark on the list. From the toplevel ""Bookmarks"" menu select ""Manage Bookmarks"".
    Double-click any bookmark in the window.

Expected Results
In all cases, the url corresponding to the bookmark you selected should be
  loaded in the browser window."
T-9,"Purpose
This basic testcase is designed to verify that all the bookmarks within
  the default bookmarks file that is packaged with the browser are valid
  links.","Initial Conditions
You must have the default bookmarks file installed. Here is the Netscape bookmarks file , here is the Mozilla bookmarks file .

Steps/Description
Using the Bookmarks menu or the Manage Bookmarks window, select and surf
  each and every bookmark in turn.

Expected Results
Each bookmark should load completely in the browser window. There should
  be no ""dead"" links."
T-27,"Purpose
This basic testcase is designed to verify that multiple bookmarks can be
  deleted at one time. It also serves to test marquee (multiple) selection in
  the Manage Bookmarks context.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel ""Bookmarks"" menu. Select Bookmarks|Manage
    Bookmarks. Select any bookmark. Shift+click or drag to select more (at least
    3). Select Edit|Delete.

Expected Results
The bookmarks should no longer appear in the Manage Bookmarks window,
    the bookmarks sidebar panel, the top-level ""Bookmarks"" menu and the
    bookmarks popup on the personal toolbar."
T-74,"Purpose
Verify that when you encounter a Web site that could be prefilled,
  that you are given the pre-fill dialog and when you click cancel, the
  information is not filled into the form.","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example time.com Click subscribe to Time Enter the Name, Address and e-mail information From the Edit menu, choose Save Form Info Close the application, start it up and return to this same
    page From the Edit menu, select Fill in Form Click cancel

Expected Results
2. You should be taken to a page where you can enter address
  information
3. Your data should be saved to Form Manager
6. A dialog box should appear with your previously filled out
  information listed
7. The form should not be filled"
T-76,"Purpose
Verify that if you add a new value for a field in Form Manager it is
  later offered as an option when prefilling a form using this field.","Initial Conditions
You should have no form data saved.

Steps/Description
1. From the Tools menu, open the Form Manager sub-menu, then choose
    Edit Form Info 2. Click the arrow next to Shipping Information 3. Enter the Name, Address and Phone information 4. Click OK 5. Go to a site that will need a shipping address, for example
    drugstore.com (First you will have to fill out a quick registration
    form and then edit shipping addresses) 6. From the Edit menu, choose Save Form Info 7. Click Ok

Expected Results
1. Form Manager should open with fields listed on the left and value
  fields listed on the right
2. The Shipping Name, Address and Phone fields should appear below
  Shipping Information
5. You will be taken to a shipping address form.
7. The form should be filled with the correct information."
T-134,"Purpose
This basic testcase is designed to verify that links are properly added to
  the session history and displayed in the browser's Go menu.","Initial Conditions
Your session history needs to be empty for this test so restart the
    browser or open a new window. To check, the ""Go"" menu should list no sites
    when the session history is empty.

Steps/Description
Follow this Netscape link. Follow this Netscape
    People link. Wait for the redirect (15sec). Follow this Mozilla QA link. Follow this Mozilla link. Click the browser ""Back"" button in the other window.

Expected Results
Expected result by step:
The Go menu should list the title of this page, ""Netcenter"". The Go menu should list ""Netcenter"" and ""How Claudius Got His Groove
    Back"". The Go menu should list ""Netcenter"", ""How Claudius Got His Groove Back""
    and ""CMaximus' Marquee"". The Go menu should list ""Netcenter"", ""How Claudius Got His Groove
    Back"", ""CMaximus' Marquee"", and ""Mozilla QA Home Page"". The Go menu should list ""Netcenter"", ""How Claudius Got His Groove
    Back"", ""CMaximus' Marquee"", ""Mozilla QA Home Page"", and ""Mozilla.org"". The Go menu should look the same as in step(5), with the same
    order. In each case ,the page you are currently visiting should be checked off
    on the list in the Go menu."
T-177,"Purpose
Verify that when you have designated not to ever save a username and
  password in password manager, this information can be viewed in the password
  manager through preferences","Initial Conditions
Browser should be started, password manager should be enabled and you
  should have a username and password for a site, such as
  http://www.expedia.com

Steps/Description
Go to a sight that requires a password, such as
    http://www.expedia.com Enter a username and password and click sign in to expedia.com You should be presented with a dialog box asking if you would like to
    save your username and password, click never for this site From the Edit drop down list, select preferences Click the arrow next to advanced Click passwords Click the view stored passwords button Click the Passwords never saved tab Repeat for several different sites

Expected Results
3. This site should be saved in the passwords Never Saved portion of
  password manager
4. The preference panel should be displayed
5. The advanced options should be displayed
6. The password panel should be displayed on the right hand side
7. The password manager box should come up with the passwords saved tab in
  front
8. You should see www.expedia.com listed"
T-192,"Purpose
Determine that Seamonkey prints pages with indentations properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to view a page
    with indentation Select menu option ""FILE| PRINT"" Press OK on Print Dialog Box to print the page

Expected Results
After Step 4, the page should be printed as seen on screen"
T-247,"Purpose
Determine the list of available local panels","Initial Conditions
None.

Steps/Description
Launch the browser From the Sidebar , select ""Tabs | Customize Sidebar"" From the window that opens up, the pane titled ""AvailablePanels""
    should list the following local panels by default: What's Related,
    Search, Bookmarks

Expected Results
All default local panels should be available"
