ID,Purpose,Test steps
T-33,"Purpose
Determine whether native and non-native images are correctly copied.","Initial Conditions
None.

Steps/Description
For each of the below images:
Follow the link Copy the image to the Clipboard View the system Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The image should appear in the clipboard, identically to how it appeared
  within the browser window."
T-34,"Purpose
Determine whether non-copyable page content such as UI widgets are
  correctly omitted from the Clipboard content.","Initial Conditions
None.

Steps/Description
View the attached test page Select all of its contents View the System Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The System Clipboard content should not contain any of the page's UI
  widgets (e.g. buttons, check boxes, etc.). However, all text labels should be
  properly copied to the Clipboard."
T-43,"Purpose
To verify that dragging an image across browser windows opens the image in
  the target window.","Steps/Description
Open the testfile.html test file Open a new browser window Drag the Space Shuttle image from the first browser window to the
    target window.

Expected Results
3. The target browser window should open the the space shuttle image"
T-51,"Purpose
Confirm that supported image files dragged to the browser window are
  properly displayed","Steps/Description
Download each of the image files each below to your computer From your desktop or file manager, drag each downloaded file to the
    browser window

Expected Results
2. Each image should be displayed in the browser window."
T-53,"Purpose
Confirm that invalid or unusual items dragged to the browser window are
  handled properly","Steps/Description
From your desktop or file manager, drag a system or application file to
    the browser window Drag to the browser window a printer icon, as well as an shortcut/alias
    to it. On Windows, this icon would be in the Printers folder of My Computer.
      On Mac OS, this icon would be on your desktop; should a desktop printer
      not exist, select it in the Chooser, and press the Create button. Drag to the browser window the Recycle Bin icon (Trash on Mac OS), as
    well as an shortcut/alias to it. Select multiple files on the desktop or in your file manager, and drag
    these files to the browser window (Mac OS) Drag an HTML file with a slash ( / ) in the file
    name, and a file with a backslash ( \ ) in the file name. (Mac OS) Drag an HTML file with a hex character sequence such as %3A or %30 in the file name (e.g. foo%3Abar
    baz ) Repeat steps 1-6 for the Location Bar. Repeat steps 1-6 for the Personal Toolbar

Expected Results
1-3. The web browser should reject or ignore the drag&drop or prompt
  an Unknown Content Type dialog, presenting the user with the option to
  save the file to disk.
4. Each file dropped onto the browser window should be opened in separate
  windows or tabs.
5-6. The files should be displayed without error
7-8. All drag&drop operations should be rejected"
T-55,"Purpose
Verify that all valid file types can be dragged onto the application icon
  on Windows and Mac OS","Steps/Description
Download the test archive for your system, linked below, to your
    computer and decompress it. Drag the HTML file mozilla.html onto the
    application icon Drag the shortcut file mozilla.org onto
    the application icon Drag the text file mozilla.txt onto the
    application icon Drag the image file mozilla.jpg onto the
    application icon Drag the image file mozilla.gif onto the
    application icon Drag your a folder (or directory) icon from your desktop or file
    manager onto the application icon. Drag the Recycle Bin (Trash on Mac OS) onto the application icon.

Expected Results
2. The mozilla.org page should be displayed
3. The mozilla.org Web site should be displayed
4. The mozilla.org text file should be displayed
5. Mozilla himself should be displayed
6. The mozilla.org banner should be displayed
7. The directory contents should be displayed
8. The drag&drop operation should be either rejected or ignored"
T-57,"Purpose
Verify that dragging the URL proxy icon (in the Location Bar) to the
  desktop creates a shortcut linking to the correct URL.","Steps/Description
Open a Web site Drag the URL proxy icon in the Location Bar onto the desktop Close the browser window, and then open the shortcut file created

Expected Results
2. A shortcut to the URL should be created
3. The URL should re-open in the browser window"
T-65,"Purpose
Verify that a form fill popup menu is activated when a field gets accessed
  that has been saved in Form Manager data.","Initial Conditions
N/A

Steps/Description
Go to a site that requires you to fill in data such as ivillage.com
    (then go to the page to create an account) Fill in data on the form From the Edit drop down menus, select save form data Shut down the browser Start the browser again and return to ivillage.com Click in the first field

Expected Results
3. A dialog box should appear, alerting you to the fact that the data has
  been captured
6. A popup list should appear with the choice of selecting what you typed
  in the first time"
T-67,"Purpose
This basic testcase is designed to verify that you can save a form's data
  from the Edit menu","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example tripod.com and then
    click signup Fill in all the fields on the form From the Edit menu, select Save Form Info From the Tools menu, open the Form Manager sub-menu, then choose Edit
    Form Info

Expected Results
3. A dialog should appear saying data has been captured and the data from
  this form should be saved to the form manager
4. Form manager should appear and your saved data should be listed"
T-69,"Purpose
This basic testcase is designed to verify that you can save a form's data
  from the edit menu","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example mapquest.com Fill in all the fields for driving directions and click get
    directions Click yes From the Tools menu, open the Form Manager sub-menu, and then choose
    Edit Form Info

Expected Results
2. A dialog should appear asking if you would like to save the values you
  filled in
3. Your data should be saved to Form Manager
4. Your saved data should appear in the Forms Manager"
T-72,"Purpose
Verify that you can save a form's data from the popup dialog box,
  never for this site and you are never asked again upon returning to the
  site","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example
    travelocity.com Fill in all the fields for fare finder and click go Click Never for this site From the Tools menu, open the Form Manager sub-menu, and then
    choose Manage Sites Click the Forms Never Saved tab Close the application Restart application and return to the site used above Enter data again and click go

Expected Results
2. A dialog should appear asking if you would like to save the values
  you filled in
3. Your data should not be saved to Form Manager and this site should
  now be listed as a site to never save form data from
4. Form manager should appear
5. The site should be listed under this tab
8. You should not get a dialog box asking if you would like to save
  the form data"
T-88,"Purpose
Verify that there is Troubleshooting Help about the problem ""if you
  can't sign on""","Initial Conditions
Mozilla should be started up

Steps/Description
From the Help drop down menu, select Help and Support Center Open your sidebar if it is not already open (click on the widget to
    the left hand side of your browser) Click on the Index tab Doubleclick on the T in the index Click the If You Can't sign on link

Expected Results
1. The Help and Support Center window should open
3. An alphabetic list should display on the left hand side of the
  window
4. The T should expand and you should see Troubleshooting listed
5. You should be taken to Help information regarding sign on
  issues"
T-100,"Purpose
This basic testcase is designed to verify that it is not possible to
  drag an html document to the help window","Initial Conditions
Netscape should be started up

Steps/Description
Save the file below to your desktop Select the toplevel Help menu. Select Help Contents Drag the file from your desktop into the help windowr

Expected Results
3. You should be taken to the help contents page
4. You should not be able to do this"
T-109,"Purpose
This basic testcase is designed to verify that What's new in Netscape
  6 help content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select What's new in Netscape 6 Click ""My sidebar is yours"" Close the window created in 3 and click on ""Search from anywhere,
    anytime"" Close the window created in 4 and click on ""Convenient
    Services"" Close the window created in 5 and click on Start using
    Netscape

Expected Results
2. Verify that a screen describing new features in Netscape 6 comes
  up
3. Verify that a window describing ""My sidebar"" appears in a new
  window
4. Verify that ""Fast and Convenient Search from the Location Bar"" page
  comes up
5. Verify that ""A host of Services"" window comes up
6. Verify that you are taken to http://home.netscape.com/?cp=wn6"
T-122,"Purpose
This basic testcase is designed to verify that the correct link is added
  to the global history file after a server-side redirect.","Initial Conditions
You must have used the installation of the browser you plan to
    test. If you have not, browse around some, then come back. Or run the gomenu-list test first.

Steps/Description
Select Go|History. Click this link .

Expected Results
You should have only one new entry in your history. It should be titled
  Small Business. The url should be
  http://home.netscape.com/netcenter/smallbusiness/index.html, NOT
  http://home.netscape.com/taskbar/6_0b1/bus4.html."
T-124,"Purpose
This basic testcase is designed to verify that links are properly deleted
  and no longer displayed","Initial Conditions
You must have used the installation of the browser you plan to
    test. If you have not, browse around some, then come back. Or run the gomenu-list test first.

Steps/Description
Select Go|History. Select (highlight) a history entry, press the delete key, OR Select (highlight) a history entry, Select Edit|Delete. Restart the browser.

Expected Results
After step(3) the title of and link to the history entry should now be
    removed from the history window. After step(4) it should still be gone."
T-141,"Purpose
Determine that large Images can be resized to the browser window and
  will not cause you to scroll in order to view entire image.","Initial Conditions
Have mozilla started up

Steps/Description
Complete these steps for all images below
Open each of the files listed below Right click the image and select resize to window

Expected Results
Image should resize to the browser window size."
T-143,"Purpose
Determine that it is possible to resize an image to it's original size
  after it has been resized to window size.","Initial Conditions
Have mozilla started up

Steps/Description
Complete these steps for all images below
Open each of the files listed below Right click the image and select resize to window Right click again and select resize to original

Expected Results
Image should resize to it's original size."
T-151,"Purpose
To confirm that images load directly into the web browser from a
  networked server.","Initial Conditions
Disk and memory caches to be cleared.

Steps/Description
View vlpan12.gif. View vlpan11.jpg. View wall_ni.png.

Expected Results
After step 1, a 530x462 GIF image of the surface of Mars should
  display.
After step 2, a 1496x1536 JPEG image of the surface of Mars should
  display.
After step 3, a 640x480 PNG image of the Great Wall should
  display."
T-185,"Purpose
Verify that you can remove all username and password information and it
  will no longer autofill nor will anything be listed in password manager
  (lycos.com)","Initial Conditions
Password manager should be enabled and you should have saved username
  and password information for several sites

Steps/Description
From the task drop down menus, select privacy and
     security->password manager->view stored passwords Click remove all Click cancel From the task drop down menus, select privacy and
     security->password manager->view stored passwords Click remove all Click ok From the task drop down menus, select privacy and
     security->password manager->view stored passwords

Expected Results
1. A list of saved passwords should appear with your saved sights and
   usernames appearing in the list
2. All of the saved site and username information should be removed
   from the list
4. All of the saved site and username information should again, appear
   in the list
5. All of the saved site and username information should be removed
   from the list
6. The password manager should close
7. There should be no information listed under the passwords saved
   tab"
T-205,"Purpose
Determine that Seamonkey prints pages with different character styles
  properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to open first character styles
    test page. After each test page opens, select ""FILE | PRINT"" menu option to print
    the test. Click on ""Next Test"" at bottom of the page to proceed to next
    test.

Expected Results
All pages should print as they appear on the screen."
T-207,"Purpose
Determine that Seamonkey print preview functions properly","Initial Conditions
None

Steps/Description
Browse test page Select ""FILE | PRINT"" Preview menu option Click on Next Page and make sure it goes to next page Click on Zoom In to zoom into page Click on Zoom Out to zoom out of page Click on Previous Page and make sure it goes back Click on Close and make sure it closes preview window

Expected Results
Print Preview functions should work properly."
T-208,"Purpose
Determine that Page Setup dialog comes up properly","Initial Conditions
None

Steps/Description
Launch Apprunner Do ""File | Page Setup""

Expected Results:
Native Page Setup dialog should come up
* - This menu option ""Page Setup"" should not be visible on windows/linux
  platforms."
T-212,"Purpose
Determine that Macromedia flash plugin works properly","Initial Conditions
None

Steps/Description
Launch the browser Extensive
    list of flash test sites on poppy.macromedia.com Click here to visit a page with flash
    contents. Click on links on the page to view other pages with flash. Click here to visit a
    page with flash. Click on flash links on the page. Click here to
    visit the macromedia website. Click on links to load other shockwave
    pages Click here to
    visit the oddcast.com website. Click here to open the shockwave/flash
    gallery. Select the ""archives"" link to open a listing of flash enabled web
    pages Click here to view a list of flash cartoons Click here for viewing a
    flash enabled page Some more flash test pages: Page
        1 Page 2 Page
        3 (webtv testcase suite) Page 4 (flash tests) TestSuite from Macromedia(Internal URL): Click
    here Scriptability
    Test Suite from Macromedia

Expected Results
All flash movies should load and play properly."
T-215,"Purpose
Determine that files with various formats play properly","Initial Conditions
You can use any compatible plugin to test these files. Quicktime is
  preferred.

Steps/Description
Click here for some audio test files Click here for some sound tests Click here for audio tests page Click here for AIF samples Click here for AU samples Click here for MIDI samples

Expected Results
All sound files should play properly."
T-231,"Purpose
Determine whether discontiguous selection of table cells function
  properly.","Initial Conditions
None.

Steps/Description
View the enclosed test case. Mac OS:
Drag-select from (1,1) to (2,2) Hold down the command key, and click on the 7 (at 4,4) Hold down the command key, and click on the 4 (at 2,2)
Windows:
Drag-select from (1,1) to (2,2) Hold down the Control key, and click on the 7 (at 4,4) Hold down the Control key, and click on the 4 (at 2,2)

Expected Results
Step 1: The upper-left hand four cells should be selected.
Step 2: The cell containing the number 7 should be selected, in addition to the four
  cells selected in step a. (A total of five cells should be selected.)
Step 3: On Mac OS, the cell containing the number 4 should be deselected; the other
  four cells should remain selected. (A total of four cells should be
  selected.) On Windows, the Interface Guidelines lack a useful specification for this
  action; any user-friendly outcome is acceptable."
T-235,"Purpose
Determine that default panels and their contents load in Sidebar","Initial Conditions
None.

Steps/Description
Launch the browser In the Sidebar, verify that the following default panels appear: *Search *Buddy List *Stocks *News (open) Shopping Today's Tips Bookmarks Also verify the content in each default panel appears by selecting them
    one by one
*: Default open panels.

Expected Results
All the default panels listed above should appear in the Sidebar and their
  content should be proper."
T-239,"Purpose
Determine that the mouse cursor should change to the proper icon when
  moved over links","Initial Conditions
None.

Steps/Description
Launch the browser From the Sidebar, click on any of the default panel,say, CNN.com and
    open it Moving the mouse over the links in the panel should change the mouse
    icon thus making the user understand that the text is clickable Moving the mouse over plain html text should also change the mouse
    icon Moving the mouse away from the clickable text(to a blank space) should
    change the mouse icon again

Expected Results
Mouse icons should change properly"
T-250,"Purpose
Determine that panels can be reordered","Initial Conditions
None.

Steps/Description
Launch the browser From the Sidebar , select ""Tabs | Customize Sidebar"" From the window that opens up, add a few panels from the left
    pane Highlight on any of the panels in the right pane and click on the
    reorder arrows on the right side Clicking the reorder arrows should move the panel up/down and you
    should be able to place them wherever you want (top to bottom) Clicking ""OK"" should also reflect the reordering change in the
    Sidebar in the browser window

Expected Results
You should be able to reorder panels as you want"
T-253,"Purpose
Determine that What's Related lists lists related sites","Initial Conditions
None.

Steps/Description
Launch the browser Visit any url, say, www.yahoo.com From the Sidebar, select the ""What's Related"" tab to open it (This
    tab gets added by default) Observe that a listing of websites is given in the What's Related
    tab

Expected Results
What's Related tab should list a number of related sites to yahoo.com,
  eg: aol.com, google.com, msn.com, etc."
T-257,"Purpose
Determine that panel title appears in the Tabs menu when a panel is
  added","Initial Conditions
None.

Steps/Description
Launch the browser From the Sidebar, select ""Tabs | Customize Sidebar"" Highlight any panel from the pane on the left and press the ""Add""
    button to add the panel Press ""OK"" to close the window Now, click on the Tabs button in the Sidebar to open up a menu that
    lists all panels in the Sidebar The panel that you just added should also be listed (title shown)
    in the menu listing

Expected Results
Added panel should be listed in the Tabs menu"
