ID,Purpose,Test steps
T-6,"Purpose
This basic testcase is designed to verify that bookmarks are added and
  deleted from the personal toolbar properly.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open the Manage Bookmarks Window. Edit|Cut or Edit|Copy any bookmark. Select the 'Personal Toolbar Folder'. Double-click it or single-click
    the triangle to open the folder. Select Edit|Paste. Go to a browser window and click once on the new link in the personal
    toolbar.

Expected Results
The bookmark you added should appear immediately on the personal
    toolbar in a browser window and be activated by a single click. It should also be present as a subitem under ""Personal Toolbar Folder""
    in the toplevel Bookmarks menu, in the bookmarks popup within the personal
    toolbar itself, and in the bookmarks sidepanel."
T-9,"Purpose
This basic testcase is designed to verify that all the bookmarks within
  the default bookmarks file that is packaged with the browser are valid
  links.","Initial Conditions
You must have the default bookmarks file installed. Here is the Netscape bookmarks file , here is the Mozilla bookmarks file .

Steps/Description
Using the Bookmarks menu or the Manage Bookmarks window, select and surf
  each and every bookmark in turn.

Expected Results
Each bookmark should load completely in the browser window. There should
  be no ""dead"" links."
T-10,"Purpose
This basic testcase is designed to verify that the edit properties feature
  works as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Change the Name OR the Location. Edit the Description field. Click ""OK"" Surf the link. Select a folder. Select File|Bookmark Properties. Change the Name. Change the description. Click ""OK"".

Expected Results
For step(2) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations.If the name changed
    clicking the new bookmark name should go to the same url. If the url
    changed, clicking the same name should go to the new url. For step(3) the changes should take effect upon pressing ""OK"". The
    changes should be seen in the four standard locations."
T-15,"Purpose
This testcase is designed to verify that the view properties feature works
  as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a folder. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a separator. Select File|Bookmark Properties.

Expected Results
For step(2) the Bookmark Properties dialog should appear. It should
    have fields for name, location(url), custom keyword, and description. There
    should also be a section for setting update and notification options. For step(3) the Bookmark Properties dialog should appear. It should
    have fields for name and description. No other fileds should appear in this
    dialog. For step(4) no dialog should appear."
T-18,"Purpose
This basic testcase is designed to verify that the column sorting feature
  works properly.","Initial Conditions
Install this bookmarks file.( abcdbookmarks.html ) You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Click on the ""Name"" column once. Click on the ""Name"" column a second time. Click on the ""Name"" column a third time. Click on the ""URL"" column once, and a second time. Click on the ""Custom Keyword"" column once, and a second time. Click on the ""Description"" column once, and a second time. Click on the ""Last Visit"" column once, and a second time. Click on the ""Added On"" column once, and a second time. Click on the ""Last Modified"" column once, and a second time.

Expected ResultsBy step
The bookmarks should sort into alphabetical order. (a-b-c-d-e) The bookmarks should sort into reverse-alphabetical order.
    (e-d-c-b-a) The bookmarks should sort into ""natural"" order (the way they were
    originally sorted). (a-d-e-b-c) The bookmarks should sort into order by URL and then the reverse of
    that order. (d-a-b-c-e) The bookmarks should sort into order by Custom Keyword and then the
    reverse of that order. (c-d-a-b-e) The bookmarks should sort into order by Description and then the
    reverse of that order. (b-c-d-a-e) The bookmarks should sort into order by Last Visited time and then the
    reverse of that order. The bookmarks should sort into order by Added On date and then the
    reverse of that order. The bookmarks should sort into order by Last Modified date and then the
    reverse of that order. Separators should separate the sort as well, ie step one should result
    in a-b-c-d-e|aa-bb-cc-dd-ee, not a-aa-b-bb-c-cc-d-dd-e|."
T-27,"Purpose
This basic testcase is designed to verify that multiple bookmarks can be
  deleted at one time. It also serves to test marquee (multiple) selection in
  the Manage Bookmarks context.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select the toplevel ""Bookmarks"" menu. Select Bookmarks|Manage
    Bookmarks. Select any bookmark. Shift+click or drag to select more (at least
    3). Select Edit|Delete.

Expected Results
The bookmarks should no longer appear in the Manage Bookmarks window,
    the bookmarks sidebar panel, the top-level ""Bookmarks"" menu and the
    bookmarks popup on the personal toolbar."
T-34,"Purpose
Determine whether non-copyable page content such as UI widgets are
  correctly omitted from the Clipboard content.","Initial Conditions
None.

Steps/Description
View the attached test page Select all of its contents View the System Clipboard. --- To view the system Clipboard: Mac OS: Select ""Show Clipboard"" from the Finder. Windows: Select ""Clipboard Viewer"" from the Accessories
    subgroup of the Programs group.

Expected Results
The System Clipboard content should not contain any of the page's UI
  widgets (e.g. buttons, check boxes, etc.). However, all text labels should be
  properly copied to the Clipboard."
T-45,"Purpose
Verify that dragging a link or image to a frame-set page properly replaces
  the entire window contents, and that dragging from within a frame-set page
  properly replaces the target frame.","Steps/Description
Open the frame-test.html test file Drag the Drag Me link to the left frame Drag the space shuttle image to the left frame In a new browser window, open the page-test.html test file From the single-page ( page-test.html )
    window, drag the Drag Me link to a frame in the frame-set ( frame-test.html ) window Press the Back button in the frame-set window From the single-page window, drag the space shuttle image to a frame in
    the frame-set window

Expected Results
2. The dragme.html page should open in the target frame (bug 83963 )
3. The space shuttle image should open in the target frame (bug 83963 )
5. The dragme.html page should replace the frame-set page
7. The space shuttle image should replace the frame-set page
need iframe test cases"
T-50,"Purpose
Confirm that dragging a text file to the browser window displays the
  document contents","Steps/Description
Drag a text file from your desktop to the browser window

Expected Results
The document content should be displayed in the browser window as if the
  file were opened from File|Open."
T-56,"Purpose
Verify that dragging the URL proxy icon (in the Location Bar) to a browser
  window opens that URL in target window.","Steps/Description
Open a Web site Open a new browser window Drag the URL proxy icon in the Location Bar of the first browser window
    to the new window

Expected Results
3. The Web site should open in the target window"
T-57,"Purpose
Verify that dragging the URL proxy icon (in the Location Bar) to the
  desktop creates a shortcut linking to the correct URL.","Steps/Description
Open a Web site Drag the URL proxy icon in the Location Bar onto the desktop Close the browser window, and then open the shortcut file created

Expected Results
2. A shortcut to the URL should be created
3. The URL should re-open in the browser window"
T-67,"Purpose
This basic testcase is designed to verify that you can save a form's data
  from the Edit menu","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example tripod.com and then
    click signup Fill in all the fields on the form From the Edit menu, select Save Form Info From the Tools menu, open the Form Manager sub-menu, then choose Edit
    Form Info

Expected Results
3. A dialog should appear saying data has been captured and the data from
  this form should be saved to the form manager
4. Form manager should appear and your saved data should be listed"
T-72,"Purpose
Verify that you can save a form's data from the popup dialog box,
  never for this site and you are never asked again upon returning to the
  site","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example
    travelocity.com Fill in all the fields for fare finder and click go Click Never for this site From the Tools menu, open the Form Manager sub-menu, and then
    choose Manage Sites Click the Forms Never Saved tab Close the application Restart application and return to the site used above Enter data again and click go

Expected Results
2. A dialog should appear asking if you would like to save the values
  you filled in
3. Your data should not be saved to Form Manager and this site should
  now be listed as a site to never save form data from
4. Form manager should appear
5. The site should be listed under this tab
8. You should not get a dialog box asking if you would like to save
  the form data"
T-74,"Purpose
Verify that when you encounter a Web site that could be prefilled,
  that you are given the pre-fill dialog and when you click cancel, the
  information is not filled into the form.","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example time.com Click subscribe to Time Enter the Name, Address and e-mail information From the Edit menu, choose Save Form Info Close the application, start it up and return to this same
    page From the Edit menu, select Fill in Form Click cancel

Expected Results
2. You should be taken to a page where you can enter address
  information
3. Your data should be saved to Form Manager
6. A dialog box should appear with your previously filled out
  information listed
7. The form should not be filled"
T-108,"Purpose
This basic testcase is designed to verify that Creating web pages help
  content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select Help Contents Click Creating web pages from the left panel Select all contents on right, copy and paste into your favorite
    word processor and run spell check Click the printer icon

Expected Results
3. Creating web pages helpcontent should come up with main topics on
  the left and detailed information on the right
4. There should be no spelling errors (Besides obvious computer terms
  and websites)
5. Creating web pages content should print"
T-110,"Purpose
This basic testcase is designed to verify that Security and Privacy
  help content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select What's new in Netscape six from the submenu Click Security and Privacy Select all contents of the page, and right click, select copy and
    then paste into your favorite word processor and run spell check

Expected Results
3. A new window should open with Easier Security at the top of the
  page
4. There should be no spelling errors (Besides obvious computer terms
  and websites)"
T-116,"Purpose
Determine whether the Security Center displays correctly","Initial Conditions
Netscape should be started up

Steps/Description
From the Help Drop Down Menu, select Help and Support Center Click on the Security Center Link

Expected Results
The images should be too big for the browser window and you should
  have to scroll to see the entire pictures (should not resize with
  text)"
T-117,"Purpose
Determine whether International Users displays correctly","Initial Conditions
Netscape should be started up

Steps/Description
From the Help Drop Down Menu, select Help and Support Center Click on the International Link

Expected Results
1. The Help and Support Center should come up
2. You should be taken to an International Users page
2. This page should Have Current information for International
  users"
T-118,"Purpose
Determine whether the Feedback Center displays correctly","Initial Conditions
Netscape should be started up

Steps/Description
From the Help Drop Down Menu, select Feedback Center Click on the Fill out a problem report link Click on the Fill out a suggestion form link Click on the Fill out a survey form link

Expected Results
1. You should be taken to a page that explains how to send feedback to
  Netscape about the browser.
1. You should see links to fill out a problem report, Fill out a
  suggestion form and Fill out a survey
2. You should be taken to the Netscape Problem Report Form
3. You should be taken to the Netscape Suggestion Form
4. You should be taken to the Netscape Survey"
T-119,"Purpose
Determine whether the About Netscape displays correctly","Initial Conditions
Netscape should be started up

Steps/Description
From the help drop down menu, select About Netscape 6 Click on Contributors link Click on Mozilla Public License and Netscape Public License Click on the license link Click on the Java link Click on the Sun Microsystems link Click on the Copyright Â© 1998-2000 Support.com, Inc. link Click on the Lernout & Hauspie Speech Products N.V. link Click on the Net2Phone, Inc. Hackensack, NJ USA. link

Expected Results
1. The About Netscape page should come up
2. Verify that the Contributors page (Terri Preston should be listed)
  :-)
3. Verify that you are taken to http://www.mozilla.org/MPL/
4. Verify that you are taken to
  jar:resource:///chrome/en-US.jar!/locale/en-US/global/license.txt
5. & 6. Verify that you are taken to http://java.sun.com/
7. Verify that you are taken to http://www.support.com/
8. Verify that you are taken to the Lernout & Hauspie page (this
  is currently NS bug 12462 )
9. Verify that you are taken to http://www.net2phone.com/"
T-123,"Purpose
This basic testcase is designed to verify that clicking on a history link
  takes you to that page.","Initial Conditions
You must have used the installation of the browser you plan to
    test. If you have not, browse around some, then come back. Or run the gomenu-list test first.

Steps/Description
Select Go|History. Double-click any history link in the window.

Expected Results
The url for that link should load in your preexisting ""topmost"" browser
  window, or create a new browser window if none existed."
