ID,Purpose,Test steps
T-52,"Purpose
Confirm that files for installed helper applications are properly
  processed when dragged from the desktop","Initial Conditions
Macromedia Flash helper application is installed for the application

Steps/Description
Download the firstrun.swf test file to your
    computer From your desktop or file manager, drag the downloaded file to the
    browser window

Expected Results
2. The RealPlayer 7 intro animation should display within the browser
  window."
T-90,"Purpose
Verify that there is Troubleshooting Help about the problem ""if you
  can't see anyone in your buddy list window.""","Initial Conditions
Mozilla should be started up

Steps/Description
From the Help drop down menu, select Help and Support Center Open your sidebar if it is not already open (click on the widget to
    the left hand side of your browser) Click on the Index tab Doubleclick on the T in the index Click the If You Can't See Anyone in you Buddy Window

Expected Results
1. The Help and Support Center window should open
3. An alphabetic list should display on the left hand side of the
  window
4. The T should expand and you should see Troubleshooting listed
5. You should be taken to Help information regarding Buddy List Window
  issues"
T-97,"Purpose
This basic testcase is designed to verify that the Page Up and Page Down Keys function properly in help","Initial Conditions
Netscape should be started up

Steps/Description
Select the toplevel Help menu. Select Technical Support Push the Page Down Key on your keyboard Push the Page Up Key on your keyboard Click a few random links in help and try using these keys
    again

Expected Results
2. You should be taken to http://help.netscape.com/
4. This should move you down the page until the end
5. This should move you up the page until you reach the top
6. Page up and Page Down keys should 
  consistantly move you up and down pages"
T-99,"Purpose
This basic testcase is designed to verify that the up arrow and down arrow Keys function 
  properly in help","Initial Conditions
Netscape should be started up

Steps/Description
Select the toplevel Help menu. Select Technical Support Push the down arrow key on your keyboard Push the up arrow key on your keyboard Click a few random links in help and try using these keys
    again

Expected Results
2. You should be taken to http://help.netscape.com/
4. This should move you down the page until the end
5. This should move you up the page until you reach the top
6. Up arrow and down arrow keys 
  should consistantly move you up and down pages"
T-109,"Purpose
This basic testcase is designed to verify that What's new in Netscape
  6 help content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select What's new in Netscape 6 Click ""My sidebar is yours"" Close the window created in 3 and click on ""Search from anywhere,
    anytime"" Close the window created in 4 and click on ""Convenient
    Services"" Close the window created in 5 and click on Start using
    Netscape

Expected Results
2. Verify that a screen describing new features in Netscape 6 comes
  up
3. Verify that a window describing ""My sidebar"" appears in a new
  window
4. Verify that ""Fast and Convenient Search from the Location Bar"" page
  comes up
5. Verify that ""A host of Services"" window comes up
6. Verify that you are taken to http://home.netscape.com/?cp=wn6"
T-126,"Purpose
This basic testcase is designed to verify that all links are properly
  removed from the global history file.","Initial Conditions
You must have used the installation of the browser you plan to
    test. If you have not, browse around some, then come back. Or run the gomenu-list test first.

Steps/Description
Select Go|History. Observe the contents of the Global History Window. Select Edit|Preferences (from a navigator window) Browse to the Navigator|History Panel. Under ""Browsing History"" click the ""Clear History"" button. Return to observe the contents of the Global History Window.

Expected Results
If you've observed the initial conditions, the History window should be
    non-empty upon first observation. After pressing the button, the history window should be empty of
    individual history items."
T-167,"Purpose
Verify that the browser behaves correctly after the never for this site
  selection is made in the password dialog box.","Initial Conditions
Clear stored passwords or use a sight that you have not been to before

Steps/Description
Go to a sight that requires a password, such as
    http://www.freeride.com Enter a username and password and click login When presented with the save password dialog, click never for this
    site Shut down Netscape 6 Open Netscape 6 Return to http://www.freeride.com (or other site, if used) Enter a username and password and click login

Expected Results
3. No password should be saved in Password Manager
6. The username and password should not be prefilled
7. The password dialog box should not appear again"
T-193,"Purpose
Determine that Seamonkey prints pages with portrait and landscape settings
  properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to view a sample page Select menu option ""FILE| PRINT"" Click on the ""Properties"" button. Under the ""Page Setup"" option, in the frame titled ""Orientation"",
    select the radio button titled ""Portrait"" Press OK twice to print the page Repeat step 1 thru 3 and select the radio button titled ""Landscape""
    under the ""Orientation"" Frame. Press ""OK"" twice to print the page

Expected Results
After Step 6, the page should be printed in Portrait setting
After Step 8, the page should be printed in Landscape setting"
T-200,"Purpose
Determine that Seamonkey prints Top web pages properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to open a listing of top web
    sites.. Click on the first web page link. Select the menu option ""FILE | PRINT"" to print the web page Press ""OK"" to print the page Similarly, try printing all the pages one by one.

Expected Results
All web pages should print properly."
T-213,"Purpose
Determine that RealAudio plugin works properly","Initial Conditions
None

Steps/Description
Launch the browser Click here to play a realaudio file using the
    EMBED tag. The audio player should open in the browser window and work
    properly. Click here to play a realaudio file using the
    OBJECT tag. The audio player should open in the browser window and work
    properly. Real World Pages To Test: http://media2.bmrc.berkeley.edu/video/projects/EdForum/EdForum.html http://abcnews.go.com/sections/us/video_index/video_index.html Click on clips to open Javascript window. http://www.spinner.com/ For PR# 32242.
        Follow links to launch Spinner Lite. Click on links below to open and play real audio files: realaudio file [AUTOSTART=FALSE] realaudio file [AUTOSTART=TRUE] realaudio file [AUTOSTART=TRUE] realaudio file [AUTOSTART=TRUE] realaudio file [AUTOSTART=TRUE] realaudio file [AUTOSTART=TRUE] Go to the IBench website . Click on
    ""START"" button on the center of the page, click on ""I Agree"". When the
    performance page loads up, select only ""audio"", ""video"", select speed and
    click on ""RUN"" . Go throught the tests and check the results that
    appear. Netscape Radio- Go
    here . Click on ""Launch Player"", select channel and verify that sound
    works. ESPN Radio Audio Links - Try some
    audio links on this page NBA TV - Click here .
    Try out some video links from ""NBA TV"" on top NBA Highlights. - Click here . Try out
    audio/video links on this page News.com Videos - Scroll down and try the videos on right side under ""News.com
    Video & Audio"". Click on each tab on top of the webpage to check other
    videos on those pages, Eg : ""Enterprise"" ,""E-Business"" and so on. C-Span Video
    Page . Weather.com - Audio and Video tests Video test page - Try out video clips on this page (lots of them) Cnet Radio
    website IFilm website .

Expected Results
All Real media files should load and play properly."
T-216,"Purpose
Purpose: Determine that Shockwave plugin works properly","Initial Conditions

Steps/Description
Click
    here for nick.com Games page (tons of flash and shockwave games) Click here for I-Bench Shockwave test Context Menu Tests Shockwave Test Page.
    Click on top 3 links on this page to launch pages with shockwave
    movies. Click here to
    visit shockwave.com website. Click on links to 'Games' , 'Shows', ""Music',
    'Greetings' to test shockwave/ flash contents. This website is an
    exhaustive collection of shockwave/flash movies to test. Shockwave
    Gallery website. Click on Games, Toys, Project Samples and other links
    to test shockwave contents Click
    here to visit the macromedia showcase gallery with plenty of
    shockwave/flash websites Sanrio Shockwave
    Gallery . Click and play the games on this page. DogDay's Shockwave Gallery . Click on
    links under the title 'Visit The Gallery' to load pages with shockwave
    content. ZeoSphere Shockwave
    Gallery . Click on banners on this page to view shockwave content Click
    here to load an extensive testcase suite for shockwave plugin Click
    here to load an extensive testcase suite for shockwave plugin Perceptive Productions ShockwaveGallery .
    Click on the clips on this page one by one to load and view shockwave
    movies CyberMaze Shockwave Gallery . Click
    on links on this page to see shockwave content.

Expected Results
All shockwave and /or flash movies should load work properly"
