ID,Purpose,Test steps
T-7,"Purpose
This basic testcase is designed to verify that folders are properly
  created and inserted into the bookmarks hierarchy.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select any item in your list. Select File|New Folder. Click ""OK"" in the
    dialog that appears. Select the folder you just created. Select File|New Folder. Click ""OK""
    in the dialog that appears. Double-click the folder you just created. Select File|New Folder. Click
    ""OK"" in the dialog that appears.

Expected Results
For step (2) a folder named ""New Folder"" should have been created and
    added just below the item you had selected. That item could be a bookmark,
    a folder, or a separator. For step (3) the folder should have again been created below the item
    (New Folder). In step (4) however, the folder should be created inside the previous folder. All of the newly created folders should appear with the correct
    hierarchical structure in the toplevel bookmarks menu, the bookmarks popup
    on the personal toolbar, the bookmarks panel in the sidebar, and of course
    the manage bookmarks window."
T-46,"Purpose
Verify that links, images and rich text can be dragged from a browser
  window to a editor window.","Steps/Description
Open the testfile.html test file Open a Composer window Drag the Drag Me link from the browser window to the Composer
    window Drag the space shuttle image from the browser window to the Composer
    window Select the formatted text section, including part or all of the
    table, and drag the selection from the browser window to the Composer
    window From the location bar, drag the URL proxy icon to the Composer
    window. Open a HTML Compose Mail window (if the compose window opens in plain
    text mode, close the window, then in the mail window Ctrl+click (Cmd+click
    in Mac OS) the Compose button) Repeat steps 4 to 6 for the Compose Mail window

Expected Results
3-5: The Composer window should accept each content item without any loss
  of content, formatting, or other attributes.
6. The editor should add a link to the URL displayed in the location
  bar.
8. The Compose Mail winodw should accept each contents just as Composer
  would"
T-47,"Purpose
To confirm that text, links, and images dragged to a non-modal dialog are
  handled properly","Steps/Description
Open the testfile.html test
    file Open a non-modal dialog (e.g. Edit | Find in This Page...) Make a text selection and drag it onto a text widget in the
    dialog. Drag a link onto a text wedget in the dialog Drag the selected text a blank area or a non-text wedget in the
    dialog Drag a link to a blank area or a non-text wedget in the dialog Drag the space shuttle image to the dialog

Expected Results
3. The selection text should be copied to the text widget
4. The link URL should be copied to the text widget
5-7 The drag attempt should be rejected"
T-58,"Purpose
Determine whether the application and OS properly handle items dragged
  from the Bookmark Manager","Steps/Description
Replace your browser's bookmarks file with the bookmarks.html file.
Drag the Sample/FTP:URLs folder to your desktop Drag the FTP: Netscape bookmark to your desktop. Open the Personal Toolbar Folder, as well as its enclosed Channels
    folder Perform a drag-select beginning with Personal Toolbar Folder ,
    and ending with Computing and Internet Drag these files to your desktop Drag the @vantage bookmark onto invalid or inappropriate OS interface
    objects, e.g. Network Neighborhood (win32), or a Desktop Printer (Mac
    OS). Drag the Business and Finance folder to the Trash (or on
    Windows, to the Recycle Bin)

Expected Results
1. The Sample/FTP:URLs folder should appear on your desktop
  (containing the bookmarks). The file name should be converted to properly
  handle the lack of slashes within file names on Windows, and colons on Mac
  OS.
2. The FTP: Netscape bookmark should appear on your desktop (on Mac
  OS, also with a file name converted to properly handle the lack of colons
  within file names.)
5. All dragged files should appear on the desktop, with the same hierarchy
  that existed within the Bookmarks window.
6. All inappropriate icons should reject the drag.
7. The Business and Finance folder should no longer exist within
  Bookmark Manager, and be deleted."
T-69,"Purpose
This basic testcase is designed to verify that you can save a form's data
  from the edit menu","Initial Conditions
You should have no form data saved

Steps/Description
Go to a site that needs information, for example mapquest.com Fill in all the fields for driving directions and click get
    directions Click yes From the Tools menu, open the Form Manager sub-menu, and then choose
    Edit Form Info

Expected Results
2. A dialog should appear asking if you would like to save the values you
  filled in
3. Your data should be saved to Form Manager
4. Your saved data should appear in the Forms Manager"
T-110,"Purpose
This basic testcase is designed to verify that Security and Privacy
  help content comes up when clicked, is displayed corectly, and prints
  correctly","Initial Conditions
Netscape should be started and a printer should be installed on the
  machine you are using

Steps/Description
Select the toplevel Help menu. Select What's new in Netscape six from the submenu Click Security and Privacy Select all contents of the page, and right click, select copy and
    then paste into your favorite word processor and run spell check

Expected Results
3. A new window should open with Easier Security at the top of the
  page
4. There should be no spelling errors (Besides obvious computer terms
  and websites)"
T-115,"Purpose
Determine whether Netscape Technical Support displays correctly","Initial Conditions
Netscape should be started up

Steps/Description
From the Help Drop Down Menu, select Help and Support Center Click the Assisted Support Options link Click the Communicator 4.x link Click on the Netscape link Click on the Intertional Browsers link

Expected Results
1. The Help and Support Center page should come up
2. You should be taken to the Need some help? page
2. Help number should be listed 1(800)411-0707 (They
  will help you for low-cost assistance)
2. There should be links to Communicator 4.x, Netscape 6,
  International Browsers
3. You should be taken to a general Help page for Communicator 4.x
4. You should be taken to a general Help page for Netscape 6
4. Verify that the browser mentioned on this page is the correct
  version of the Netscape 6 browser
5.You should be taken to a general Help page for International
  Support"
T-188,"Purpose
Determine that Seamonkey prints pages with frames properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to view a page with
    horizontal frames Click here to view a page with
    vertical frames. Once each page loads, select menu option ""FILE| PRINT"" Press ""OK"" on Print Dialog Box to print the page.

Expected Results
After Step 5, the page should be printed as seen on screen"
T-198,"Purpose
Determine that Seamonkey prints large complex pages properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to open a large page with HTML
    text Select menu option ""FILE | PRINT"" Press ""OK"" to print the page Click here to 
    open a large, complex web page Repeat steps 2 & 3.

Expected Results
After Step 3 & 5, both pages should print properly."
T-203,"Purpose
Determine that Seamonkey prints Lists properly","Initial Conditions
None

Steps/Description
Launch Apprunner Click here to open a page with different types
    of lists. Select ""FILE | PRINT"" menu option to print the page.

Expected Results
All lists should print as they appear on the screen."
