ID,Purpose,Test steps
T-3,"Purpose
This basic testcase is designed to verify that bookmarks can be added and
  file to a specific location in one step.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open this link in a
    new window. With the new window in front select from the toplevel menu
    Bookmarks|File Bookmark. In the folder tree select a folder and click 'OK'.

Expected Results
After Step(2) a dialog should appear with the Name and Location of the
    current page pre-filled. After Step(3) the bookmark should immediately appear in the toplevel
    bookmarks menu, the bookmarks popup on the personal toolbar, the bookmarks
    sidepanel, and the manage bookmarks window at the specified position within
    the hierarchy."
T-6,"Purpose
This basic testcase is designed to verify that bookmarks are added and
  deleted from the personal toolbar properly.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks . You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Open the Manage Bookmarks Window. Edit|Cut or Edit|Copy any bookmark. Select the 'Personal Toolbar Folder'. Double-click it or single-click
    the triangle to open the folder. Select Edit|Paste. Go to a browser window and click once on the new link in the personal
    toolbar.

Expected Results
The bookmark you added should appear immediately on the personal
    toolbar in a browser window and be activated by a single click. It should also be present as a subitem under ""Personal Toolbar Folder""
    in the toplevel Bookmarks menu, in the bookmarks popup within the personal
    toolbar itself, and in the bookmarks sidepanel."
T-7,"Purpose
This basic testcase is designed to verify that folders are properly
  created and inserted into the bookmarks hierarchy.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select any item in your list. Select File|New Folder. Click ""OK"" in the
    dialog that appears. Select the folder you just created. Select File|New Folder. Click ""OK""
    in the dialog that appears. Double-click the folder you just created. Select File|New Folder. Click
    ""OK"" in the dialog that appears.

Expected Results
For step (2) a folder named ""New Folder"" should have been created and
    added just below the item you had selected. That item could be a bookmark,
    a folder, or a separator. For step (3) the folder should have again been created below the item
    (New Folder). In step (4) however, the folder should be created inside the previous folder. All of the newly created folders should appear with the correct
    hierarchical structure in the toplevel bookmarks menu, the bookmarks popup
    on the personal toolbar, the bookmarks panel in the sidebar, and of course
    the manage bookmarks window."
T-11,"Purpose
This basic testcase is designed to verify that folders are properly
  deleted.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select any folder. Select from the following choices: Select Edit|Delete. Click OK. Hit the Backspace key. Hit the Delete key Select 2 or many folders, repeat step (3).

Expected Results
In step (3a) a confirmation dialog should appear, allowing you to
    cancel the delete operation. In steps (3b) and (3c), or after clicking ""OK"" in (3a), the folder
    should be immediately deleted. In step (4) you should only be presented with one confirmation dialog,
    clicking ""OK"" should result in all selected folders being deleted. Folders should immediately disappear (be deleted) from the toplevel
    bookmarks menu, the bookmarks popup on the personal toolbar, the bookmarks
    sidepanel, and the manage bookmarks window."
T-12,"Purpose
This basic testcase is designed to verify that the show/hide behavior for
  folders is correct.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which
    I use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Double-click a closed folder. Click a closed(points right) disclosure triangle. Double-click an open folder. Click an open(points down) disclosure triangle.

Expected Results
Steps (1) and (2), the folder's contents should be exposed, the folder
    icon should change to an open folder icon, the disclosure triangle should
    point down. Steps (3) and (4), the folder's contents should be concealed, the open
    folder icon should change to a closed folder icon, the disclosure triangle
    should point right."
T-15,"Purpose
This testcase is designed to verify that the view properties feature works
  as prescribed for various items.","Initial Conditions
You must have a bookmarks file. To promote consistency, you may choose to use the default set of Netscape Seamonkey Bookmarks , which I
    use. I have also provided the default Mozilla bookmarks file. You also have the option to use this very large bookmarks file . You must also customize your sidebar to include a bookmarks panel.

Steps/Description
Select Bookmarks|Manage Bookmarks. Select a bookmark. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a folder. Select File|Bookmark Properties. Verify, click
    ""OK"". Select a separator. Select File|Bookmark Properties.

Expected Results
For step(2) the Bookmark Properties dialog should appear. It should
    have fields for name, location(url), custom keyword, and description. There
    should also be a section for setting update and notification options. For step(3) the Bookmark Properties dialog should appear. It should
    have fields for name and description. No other fileds should appear in this
    dialog. For step(4) no dialog should appear."
T-44,"Purpose
To verify that dragging an image onto the desktop saves the image.","Steps/Description
Open the testfile.html test
    file Drag the Space Shuttle image onto the desktop

Expected Results
2. The image should be saved onto the desktop.
On Mac OS, the image should also have a file type of JPEG; check using a
  tool like Resorcerer or ResEdit.)"
T-46,"Purpose
Verify that links, images and rich text can be dragged from a browser
  window to a editor window.","Steps/Description
Open the testfile.html test file Open a Composer window Drag the Drag Me link from the browser window to the Composer
    window Drag the space shuttle image from the browser window to the Composer
    window Select the formatted text section, including part or all of the
    table, and drag the selection from the browser window to the Composer
    window From the location bar, drag the URL proxy icon to the Composer
    window. Open a HTML Compose Mail window (if the compose window opens in plain
    text mode, close the window, then in the mail window Ctrl+click (Cmd+click
    in Mac OS) the Compose button) Repeat steps 4 to 6 for the Compose Mail window

Expected Results
3-5: The Composer window should accept each content item without any loss
  of content, formatting, or other attributes.
6. The editor should add a link to the URL displayed in the location
  bar.
8. The Compose Mail winodw should accept each contents just as Composer
  would"
T-48,"Purpose
Confirm that dragging a folder (or other directory tree) to the browser
  window displays the folder contents","Steps/Description
From the desktop or file manager (e.g. Explorer in Windows or Finder in
    Mac OS), drag a disk icon to the browser window (e.g. C:\: on Windows or Macintosh
    HD on Mac OS) From the desktop or file manager, drag a folder (or directory) icon to
    the browser window On the desktop or in the file manager, create a shortcut (alias in Mac
    OS) to a folder (or directory). Drag the shortcut to the browser window

Expected Results
1. A file listing of your hard disk should appear, similar to an FTP
  directory list.
2. The directory contents should be displayed in the browser window.
4. The directory contents should be displayed in the browser window."
T-50,"Purpose
Confirm that dragging a text file to the browser window displays the
  document contents","Steps/Description
Drag a text file from your desktop to the browser window

Expected Results
The document content should be displayed in the browser window as if the
  file were opened from File|Open."
T-52,"Purpose
Confirm that files for installed helper applications are properly
  processed when dragged from the desktop","Initial Conditions
Macromedia Flash helper application is installed for the application

Steps/Description
Download the firstrun.swf test file to your
    computer From your desktop or file manager, drag the downloaded file to the
    browser window

Expected Results
2. The RealPlayer 7 intro animation should display within the browser
  window."
T-55,"Purpose
Verify that all valid file types can be dragged onto the application icon
  on Windows and Mac OS","Steps/Description
Download the test archive for your system, linked below, to your
    computer and decompress it. Drag the HTML file mozilla.html onto the
    application icon Drag the shortcut file mozilla.org onto
    the application icon Drag the text file mozilla.txt onto the
    application icon Drag the image file mozilla.jpg onto the
    application icon Drag the image file mozilla.gif onto the
    application icon Drag your a folder (or directory) icon from your desktop or file
    manager onto the application icon. Drag the Recycle Bin (Trash on Mac OS) onto the application icon.

Expected Results
2. The mozilla.org page should be displayed
3. The mozilla.org Web site should be displayed
4. The mozilla.org text file should be displayed
5. Mozilla himself should be displayed
6. The mozilla.org banner should be displayed
7. The directory contents should be displayed
8. The drag&drop operation should be either rejected or ignored"
T-56,"Purpose
Verify that dragging the URL proxy icon (in the Location Bar) to a browser
  window opens that URL in target window.","Steps/Description
Open a Web site Open a new browser window Drag the URL proxy icon in the Location Bar of the first browser window
    to the new window

Expected Results
3. The Web site should open in the target window"
T-59,"Purpose
Determine whether the Bookmark Manager properly handles items dragged onto
  it.","Initial Conditions
Download the test archive for your system, linked below, to your computer
  and decompress it.

Steps/Description
Download the test archive for your system, linked below, to your
    computer and decompress it. On Windows, drag the Netcenter file to the to the Bookmark
    Manager On Mac OS, drag the Mac OS bookmark and Netscape
    Bookmark files to the Bookmark Manager Drag a disk icon (e.g. Macintosh HD on Mac OS, or C:\ on Windows) to the Bookmark Manager Simultaneously drag the mozilla.gif, mozilla.jpg and OwlAlpha.png files
    to the Bookmark Manager Drag mozillazine.html file to the
    Bookmark Manager Drag zinealias.html shortcut (alias) to
    the Bookmark Manager (Mac OS) Drag the contents of the Stress Tests folder simultaneously to
    the Bookmark Manager

Expected Results
2. A URL pointer to the hard drive should be added.
3. Bookmark links to each of the 3 image files should be created.
4. A bookmark to the mozillazine.html file should be created
5. A second bookmark to the mozillazine.html file should be created
6. (Mac OS) Bookmarks should be created for /. (slashdot.org) and dmoz%3A.org (dmoz.org)."
T-60,"Purpose
Verify that dragging a large (e.g. 5 MB) image across browser windows, to
  desktop, and into mail message works properly.","Steps/Description
Open the p43886.jpg image file in the browser window Open a second browser window Drag the image into the second browser window Drag the image onto the desktop Open a HTML Compose Mail window (if the compose window opens in plain
    text mode, close the window, then in the mail window Ctrl+click ( Cmd+click in Mac OS) the Compose button) Drag the image into the Compose Mail window

Expected Results
2. The second browser window should also open the image.
3. The image file should be saved onto the desktop
5. The image should be copied to the Compose Mail window"
T-62,"Purpose
Verify that you can drag a bookmark from the Bookmarks menu to the
  Personal Toolbar.","Steps/Description
From the Tasks drop down menu, select Tools-> JavaScript
    Console Click Clear and close the console From the Bookmarks drop down menu select manage bookmarks Drag a bookmark from the manage bookmarks window to the personal
    toolbar Verify that a bookmark icon appears on your toolbar and when clicked,
    it takes you to the appropriate website From the Tasks drop down menu, select Tools-> JavaScript
    Console Verify that there are no new errors in the console

Expected Results
To be written"
